ID;Datum;Tyzden;C_1;C_2;C_3;C_4;C_5;C_6;P_1;P_2;P_3;P_4;P_5;P_6;P_7;P_8;P_9;P_10;P_11;P_12;VKLAD;NA_VYHRY;NASLED_ZREB
646;1.11.2022;44;1;5;4;1;4;0;0;0,00000;0;500,00000;0;100,00000;16;10,00000;141;3,50000;1823;2,00000;11030,50000;25603,49000;5.11.2022
647;5.11.2022;44;4;0;4;8;6;0;0;0,00000;0;500,00000;3;100,00000;30;10,00000;308;3,50000;2921;2,00000;16975,50000;28623,55000;8.11.2022
648;8.11.2022;45;7;6;5;1;0;3;0;0,00000;0;500,00000;3;100,00000;24;10,00000;207;3,50000;2501;2,00000;13088,50000;26648,96000;12.11.2022
649;12.11.2022;45;5;2;4;2;2;4;0;0,00000;1;500,00000;2;100,00000;26;10,00000;311;3,50000;3097;2,00000;17429,50000;28854,19000;15.11.2022
650;15.11.2022;46;6;2;7;9;8;8;0;0,00000;1;500,00000;3;100,00000;28;10,00000;236;3,50000;2347;2,00000;13422,00000;26818,38000;19.11.2022
651;19.11.2022;46;9;2;1;4;6;9;0;0,00000;1;500,00000;2;100,00000;23;10,00000;271;3,50000;2933;2,00000;16601,00000;28433,31000;22.11.2022
652;22.11.2022;47;9;2;4;4;9;1;0;0,00000;2;500,00000;3;100,00000;14;10,00000;239;3,50000;2398;2,00000;13249,00000;26730,49000;26.11.2022
653;26.11.2022;47;3;4;7;1;8;7;0;0,00000;0;500,00000;2;100,00000;26;10,00000;308;3,50000;3098;2,00000;16595,00000;28430,26000;29.11.2022
654;29.11.2022;48;4;8;4;8;0;9;0;0,00000;0;500,00000;5;100,00000;27;10,00000;248;3,50000;2244;2,00000;12642,50000;26422,39000;3.12.2022
655;3.12.2022;48;2;6;1;8;3;1;0;0,00000;0;500,00000;7;100,00000;33;10,00000;306;3,50000;3006;2,00000;16451,50000;28357,36000;6.12.2022
656;6.12.2022;49;7;2;3;6;3;7;0;0,00000;3;500,00000;3;100,00000;38;10,00000;248;3,50000;2329;2,00000;12744,00000;26473,95000;10.12.2022
657;10.12.2022;49;2;7;3;1;5;5;0;0,00000;0;500,00000;3;100,00000;33;10,00000;299;3,50000;3111;2,00000;17342,50000;28809,99000;13.12.2022
658;13.12.2022;50;6;5;8;0;1;6;0;0,00000;0;500,00000;0;100,00000;25;10,00000;264;3,50000;2512;2,00000;13555,50000;26886,19000;17.12.2022
659;17.12.2022;50;5;3;9;8;5;6;0;0,00000;0;500,00000;7;100,00000;29;10,00000;301;3,50000;3180;2,00000;17485,50000;28882,63000;20.12.2022
660;20.12.2022;51;4;2;3;4;8;1;0;0,00000;0;500,00000;3;100,00000;25;10,00000;240;3,50000;2440;2,00000;14062,00000;27143,50000;23.12.2022
661;23.12.2022;51;8;6;6;4;5;2;0;0,00000;1;500,00000;5;100,00000;28;10,00000;269;3,50000;2899;2,00000;16562,50000;28413,75000;27.12.2022
662;27.12.2022;52;8;8;4;9;4;3;0;0,00000;0;500,00000;2;100,00000;7;10,00000;229;3,50000;2224;2,00000;11814,00000;26001,51000;31.12.2022
663;31.12.2022;52;7;8;2;4;9;2;0;0,00000;0;500,00000;3;100,00000;35;10,00000;340;3,50000;3413;2,00000;19182,00000;29744,46000;3.1.2023
664;3.1.2023;1;9;1;6;0;3;9;0;0,00000;0;500,00000;2;100,00000;24;10,00000;215;3,50000;2363;2,00000;13224,50000;26718,05000;7.1.2023
665;7.1.2023;1;0;8;6;8;5;8;0;0,00000;0;500,00000;1;100,00000;32;10,00000;286;3,50000;2929;2,00000;16316,00000;28288,53000;10.1.2023
666;10.1.2023;2;4;5;0;0;7;1;0;0,00000;0;500,00000;2;100,00000;32;10,00000;271;3,50000;2548;2,00000;14165,00000;27195,82000;14.1.2023
667;14.1.2023;2;7;6;8;0;2;9;0;0,00000;0;500,00000;2;100,00000;34;10,00000;364;3,50000;3581;2,00000;20077,50000;30199,37000;17.1.2023
668;17.1.2023;3;0;7;4;8;0;0;0;0,00000;0;500,00000;0;100,00000;28;10,00000;250;3,50000;2642;2,00000;15003,50000;27621,78000;21.1.2023
669;21.1.2023;3;8;2;2;3;9;6;0;0,00000;0;500,00000;2;100,00000;43;10,00000;319;3,50000;3437;2,00000;19058,50000;29681,72000;24.1.2023
670;24.1.2023;4;8;9;0;4;3;0;0;0,00000;0;500,00000;0;100,00000;24;10,00000;281;3,50000;2649;2,00000;14776,00000;27506,21000;28.1.2023
671;28.1.2023;4;8;4;2;8;9;3;0;0,00000;0;500,00000;1;100,00000;30;10,00000;327;3,50000;3308;2,00000;18745,50000;29522,71000;31.1.2023
672;31.1.2023;5;3;8;8;8;7;4;0;0,00000;1;500,00000;2;100,00000;31;10,00000;267;3,50000;2645;2,00000;14220,00000;27223,76000;4.2.2023
673;4.2.2023;5;2;2;7;3;9;3;0;0,00000;0;500,00000;5;100,00000;38;10,00000;326;3,50000;3298;2,00000;18160,50000;29225,53000;7.2.2023
674;7.2.2023;6;0;6;5;8;4;1;0;0,00000;0;500,00000;3;100,00000;23;10,00000;253;3,50000;2449;2,00000;14186,50000;27206,74000;11.2.2023
675;11.2.2023;6;9;1;6;6;5;6;0;0,00000;0;500,00000;0;100,00000;37;10,00000;308;3,50000;3446;2,00000;18904,00000;29603,23000;14.2.2023
676;14.2.2023;7;3;4;7;0;2;3;0;0,00000;0;500,00000;4;100,00000;24;10,00000;293;3,50000;2514;2,00000;14670,50000;27452,61000;18.2.2023
677;18.2.2023;7;7;0;5;3;5;7;0;0,00000;1;500,00000;8;100,00000;30;10,00000;308;3,50000;3474;2,00000;19192,00000;29749,54000;21.2.2023
678;21.2.2023;8;7;9;1;1;9;1;0;0,00000;0;500,00000;2;100,00000;28;10,00000;250;3,50000;2539;2,00000;14571,50000;27402,32000;25.2.2023
679;25.2.2023;8;4;3;8;0;0;1;0;0,00000;1;500,00000;8;100,00000;32;10,00000;325;3,50000;3341;2,00000;18549,00000;29422,89000;28.2.2023
680;28.2.2023;9;5;7;5;6;4;9;0;0,00000;0;500,00000;5;100,00000;31;10,00000;271;3,50000;2479;2,00000;14041,00000;27132,83000;4.3.2023
681;4.3.2023;9;6;1;3;5;6;3;0;0,00000;0;500,00000;7;100,00000;46;10,00000;316;3,50000;3233;2,00000;18217,50000;29254,49000;7.3.2023
682;7.3.2023;10;2;6;3;9;4;0;0;0,00000;0;500,00000;4;100,00000;28;10,00000;246;3,50000;2507;2,00000;14081,00000;27153,15000;11.3.2023
683;11.3.2023;10;4;6;3;1;2;1;0;0,00000;0;500,00000;2;100,00000;40;10,00000;351;3,50000;3348;2,00000;18604,00000;29450,83000;14.3.2023
684;14.3.2023;11;5;2;8;1;0;5;0;0,00000;0;500,00000;2;100,00000;27;10,00000;254;3,50000;2617;2,00000;14541,00000;27386,83000;18.3.2023
685;18.3.2023;11;6;2;3;3;3;3;0;0,00000;0;500,00000;2;100,00000;32;10,00000;379;3,50000;3318;2,00000;18531,50000;29414,00000;21.3.2023
686;21.3.2023;12;6;5;6;5;6;5;0;0,00000;0;500,00000;0;100,00000;19;10,00000;240;3,50000;2524;2,00000;14363,50000;27296,66000;25.3.2023
687;25.3.2023;12;7;2;6;2;9;5;0;0,00000;0;500,00000;3;100,00000;38;10,00000;302;3,50000;3438;2,00000;19143,00000;29724,64000;28.3.2023
688;28.3.2023;13;0;7;0;5;5;6;0;0,00000;1;500,00000;2;100,00000;32;10,00000;263;3,50000;2732;2,00000;14947,00000;27593,08000;1.4.2023
689;1.4.2023;13;0;4;2;8;6;9;0;0,00000;0;500,00000;2;100,00000;47;10,00000;361;3,50000;3732;2,00000;20464,50000;30395,97000;4.4.2023
690;4.4.2023;14;8;0;1;9;7;7;0;0,00000;0;500,00000;4;100,00000;27;10,00000;291;3,50000;2816;2,00000;15642,00000;27946,14000;8.4.2023
691;8.4.2023;14;7;3;5;5;0;5;0;0,00000;0;500,00000;3;100,00000;26;10,00000;401;3,50000;3615;2,00000;20095,50000;30208,51000;11.4.2023
692;11.4.2023;15;7;8;9;4;4;0;0;0,00000;1;500,00000;3;100,00000;22;10,00000;237;3,50000;2456;2,00000;13914,50000;27068,57000;15.4.2023
693;15.4.2023;15;6;8;2;2;1;1;0;0,00000;1;500,00000;4;100,00000;50;10,00000;367;3,50000;3713;2,00000;20775,00000;30553,70000;18.4.2023
694;18.4.2023;16;4;6;0;0;7;8;0;0,00000;0;500,00000;6;100,00000;28;10,00000;295;3,50000;2797;2,00000;15698,50000;27974,84000;22.4.2023
695;22.4.2023;16;2;0;0;0;4;8;0;0,00000;0;500,00000;5;100,00000;26;10,00000;350;3,50000;3637;2,00000;20550,50000;30439,65000;25.4.2023
696;25.4.2023;17;6;5;5;5;9;3;0;0,00000;1;500,00000;0;100,00000;27;10,00000;291;3,50000;2786;2,00000;15693,00000;27972,04000;29.4.2023
697;29.4.2023;17;9;2;3;8;9;1;0;0,00000;0;500,00000;3;100,00000;27;10,00000;407;3,50000;3679;2,00000;21019,00000;30677,65000;2.5.2023
698;2.5.2023;18;5;9;5;4;0;4;0;0,00000;1;500,00000;3;100,00000;26;10,00000;236;3,50000;2541;2,00000;13848,00000;27034,78000;6.5.2023
699;6.5.2023;18;5;0;6;7;0;7;0;0,00000;0;500,00000;4;100,00000;45;10,00000;402;3,50000;3649;2,00000;20130,00000;30226,04000;9.5.2023
700;9.5.2023;19;2;7;5;8;8;6;0;0,00000;0;500,00000;0;100,00000;27;10,00000;265;3,50000;2563;2,00000;13759,00000;26989,57000;13.5.2023
701;13.5.2023;19;5;5;0;6;0;4;0;0,00000;0;500,00000;1;100,00000;30;10,00000;322;3,50000;3469;2,00000;19544,00000;29928,35000;16.5.2023
702;16.5.2023;20;4;3;2;6;7;5;0;0,00000;0;500,00000;1;100,00000;33;10,00000;322;3,50000;2805;2,00000;15397,50000;27821,93000;20.5.2023
703;20.5.2023;20;9;6;1;9;3;8;0;0,00000;0;500,00000;2;100,00000;43;10,00000;352;3,50000;3563;2,00000;19599,50000;29956,55000;23.5.2023
704;23.5.2023;21;4;9;4;1;2;7;0;0,00000;0;500,00000;2;100,00000;25;10,00000;259;3,50000;2733;2,00000;14655,50000;27444,99000;27.5.2023
705;27.5.2023;21;1;3;9;4;8;2;0;0,00000;1;500,00000;3;100,00000;35;10,00000;317;3,50000;3219;2,00000;18506,50000;29401,30000;30.5.2023
706;30.5.2023;22;2;9;8;2;2;9;0;0,00000;1;500,00000;2;100,00000;29;10,00000;253;3,50000;2541;2,00000;14036,00000;27130,29000;3.6.2023
707;3.6.2023;22;3;8;6;9;2;3;0;0,00000;0;500,00000;7;100,00000;38;10,00000;334;3,50000;3219;2,00000;18304,50000;29298,69000;6.6.2023
708;6.6.2023;23;7;6;4;2;6;9;0;0,00000;0;500,00000;1;100,00000;19;10,00000;247;3,50000;2583;2,00000;14500,50000;27366,25000;10.6.2023
709;10.6.2023;23;9;8;9;1;8;5;0;0,00000;1;500,00000;1;100,00000;38;10,00000;351;3,50000;3520;2,00000;19308,00000;29808,46000;13.6.2023
710;13.6.2023;24;5;3;2;4;0;6;0;0,00000;0;500,00000;3;100,00000;38;10,00000;292;3,50000;2677;2,00000;14855,50000;27546,59000;17.6.2023
711;17.6.2023;24;6;8;0;2;3;1;0;0,00000;2;500,00000;2;100,00000;31;10,00000;349;3,50000;3574;2,00000;19506,00000;29909,05000;20.6.2023
712;20.6.2023;25;8;6;8;8;4;7;0;0,00000;0;500,00000;2;100,00000;22;10,00000;253;3,50000;2575;2,00000;14525,00000;27378,70000;24.6.2023
713;24.6.2023;25;1;2;2;6;8;9;0;0,00000;0;500,00000;5;100,00000;29;10,00000;366;3,50000;3390;2,00000;18886,50000;29594,34000;27.6.2023
714;27.6.2023;26;1;7;6;1;5;7;0;0,00000;2;500,00000;3;100,00000;25;10,00000;243;3,50000;2640;2,00000;14280,00000;27254,24000;1.7.2023
715;1.7.2023;26;8;8;7;7;4;9;0;0,00000;0;500,00000;0;100,00000;29;10,00000;358;3,50000;3276;2,00000;18353,50000;29323,58000;4.7.2023
716;4.7.2023;27;4;0;8;0;8;5;0;0,00000;0;500,00000;2;100,00000;29;10,00000;253;3,50000;2621;2,00000;14541,50000;27387,08000;8.7.2023
717;8.7.2023;27;6;6;3;8;4;1;0;0,00000;1;500,00000;5;100,00000;25;10,00000;328;3,50000;3345;2,00000;18657,00000;29477,76000;11.7.2023
718;11.7.2023;28;8;8;3;0;3;8;0;0,00000;1;500,00000;2;100,00000;21;10,00000;282;3,50000;2778;2,00000;15238,00000;27740,90000;15.7.2023
719;15.7.2023;28;9;5;1;7;1;2;0;0,00000;1;500,00000;6;100,00000;34;10,00000;341;3,50000;3509;2,00000;19701,50000;30008,36000;18.7.2023
720;18.7.2023;29;1;7;2;3;4;9;0;0,00000;0;500,00000;1;100,00000;22;10,00000;293;3,50000;2624;2,00000;14876,50000;27557,26000;22.7.2023
721;22.7.2023;29;2;2;0;6;3;6;0;0,00000;0;500,00000;1;100,00000;32;10,00000;322;3,50000;3589;2,00000;19538,50000;29925,56000;25.7.2023
722;25.7.2023;30;4;6;2;6;8;1;0;0,00000;0;500,00000;4;100,00000;35;10,00000;276;3,50000;2581;2,00000;14719,50000;27477,51000;29.7.2023
723;29.7.2023;30;4;0;6;6;6;1;0;0,00000;1;500,00000;2;100,00000;32;10,00000;333;3,50000;3419;2,00000;19099,00000;29702,29000;1.8.2023
724;1.8.2023;31;0;3;5;1;0;7;0;0,00000;0;500,00000;2;100,00000;20;10,00000;244;3,50000;2727;2,00000;14589,00000;27411,21000;5.8.2023
725;5.8.2023;31;2;8;3;0;2;3;0;0,00000;0;500,00000;2;100,00000;46;10,00000;372;3,50000;3450;2,00000;19148,50000;29727,44000;8.8.2023
726;8.8.2023;32;7;6;8;0;7;0;0;0,00000;0;500,00000;5;100,00000;29;10,00000;260;3,50000;2614;2,00000;15085,00000;27663,18000;12.8.2023
727;12.8.2023;32;5;9;7;7;8;1;0;0,00000;0;500,00000;5;100,00000;36;10,00000;346;3,50000;3733;2,00000;20172,50000;30247,63000;15.8.2023
728;15.8.2023;33;4;3;9;3;0;5;0;0,00000;0;500,00000;2;100,00000;27;10,00000;289;3,50000;2771;2,00000;15406,00000;27826,25000;19.8.2023
729;19.8.2023;33;6;8;6;5;9;4;0;0,00000;1;500,00000;4;100,00000;32;10,00000;377;3,50000;3624;2,00000;20312,00000;30318,50000;22.8.2023
730;22.8.2023;34;1;8;4;9;7;9;0;0,00000;1;500,00000;2;100,00000;37;10,00000;271;3,50000;2610;2,00000;15160,00000;27701,28000;26.8.2023
731;26.8.2023;34;7;3;7;3;4;8;0;0,00000;0;500,00000;5;100,00000;38;10,00000;368;3,50000;3672;2,00000;20172,00000;30247,38000;29.8.2023
732;29.8.2023;35;1;1;7;7;8;1;0;0,00000;0;500,00000;7;100,00000;25;10,00000;248;3,50000;2346;2,00000;12879,50000;26542,79000;2.9.2023
733;2.9.2023;35;7;0;4;3;2;2;0;0,00000;1;500,00000;5;100,00000;28;10,00000;310;3,50000;3290;2,00000;18350,50000;29322,05000;5.9.2023
734;5.9.2023;36;7;1;4;1;3;7;0;0,00000;0;500,00000;2;100,00000;26;10,00000;270;3,50000;2713;2,00000;14762,50000;27499,35000;9.9.2023
735;9.9.2023;36;8;1;3;9;7;7;0;0,00000;0;500,00000;6;100,00000;39;10,00000;385;3,50000;3503;2,00000;19607,50000;29960,61000;12.9.2023
736;12.9.2023;37;2;0;0;4;7;6;0;0,00000;0;500,00000;3;100,00000;29;10,00000;279;3,50000;2853;2,00000;15419,00000;27832,85000;16.9.2023
737;16.9.2023;37;3;9;2;3;5;3;0;0,00000;1;500,00000;6;100,00000;38;10,00000;364;3,50000;3474;2,00000;19312,00000;29810,50000;19.9.2023
738;19.9.2023;38;8;7;2;1;4;3;1;20000,00000;0;500,00000;2;100,00000;31;10,00000;295;3,50000;2858;2,00000;15853,00000;28053,32000;23.9.2023
739;23.9.2023;38;3;3;2;6;5;3;0;0,00000;1;500,00000;7;100,00000;42;10,00000;389;3,50000;3734;2,00000;20783,00000;30557,76000;26.9.2023
740;26.9.2023;39;9;7;4;7;7;5;0;0,00000;0;500,00000;1;100,00000;34;10,00000;266;3,50000;2782;2,00000;15533,00000;27890,76000;30.9.2023
741;30.9.2023;39;2;5;8;8;0;0;0;0,00000;0;500,00000;3;100,00000;37;10,00000;353;3,50000;3597;2,00000;19909,00000;30113,77000;3.10.2023
742;3.10.2023;40;2;8;7;8;1;0;0;0,00000;0;500,00000;4;100,00000;33;10,00000;255;3,50000;2700;2,00000;15046,50000;27643,62000;7.10.2023
743;7.10.2023;40;6;5;1;7;1;7;0;0,00000;1;500,00000;2;100,00000;42;10,00000;360;3,50000;3522;2,00000;19645,00000;29979,66000;10.10.2023
744;10.10.2023;41;2;1;4;7;0;0;0;0,00000;0;500,00000;4;100,00000;26;10,00000;272;3,50000;2741;2,00000;15470,00000;27858,76000;14.10.2023
745;14.10.2023;41;9;6;2;6;5;2;0;0,00000;0;500,00000;2;100,00000;59;10,00000;385;3,50000;3879;2,00000;21659,00000;31002,77000;17.10.2023
746;17.10.2023;42;9;6;4;4;2;4;0;0,00000;0;500,00000;4;100,00000;31;10,00000;324;3,50000;2887;2,00000;15994,50000;28125,21000;21.10.2023
747;21.10.2023;42;4;8;8;3;9;5;0;0,00000;0;500,00000;6;100,00000;31;10,00000;367;3,50000;3813;2,00000;20687,50000;30509,25000;24.10.2023
748;24.10.2023;43;0;3;8;1;0;5;0;0,00000;0;500,00000;2;100,00000;21;10,00000;311;3,50000;2958;2,00000;16364,00000;28312,91000;28.10.2023
749;28.10.2023;43;8;6;6;8;9;8;0;0,00000;0;500,00000;2;100,00000;47;10,00000;366;3,50000;3668;2,00000;20262,50000;30293,35000;31.10.2023
750;31.10.2023;44;4;6;9;0;0;8;1;20000,00000;0;500,00000;3;100,00000;32;10,00000;279;3,50000;2785;2,00000;15663,00000;27956,80000;4.11.2023
751;4.11.2023;44;4;1;6;9;6;8;0;0,00000;0;500,00000;1;100,00000;43;10,00000;348;3,50000;3500;2,00000;19429,50000;29870,19000;7.11.2023
752;7.11.2023;45;3;5;9;7;6;9;0;0,00000;0;500,00000;4;100,00000;23;10,00000;249;3,50000;2773;2,00000;15330,50000;27787,89000;11.11.2023
753;11.11.2023;45;0;1;3;8;8;2;0;0,00000;0;500,00000;2;100,00000;36;10,00000;380;3,50000;3634;2,00000;20756,00000;30544,05000;14.11.2023
754;14.11.2023;46;2;9;8;8;0;1;0;0,00000;1;500,00000;2;100,00000;26;10,00000;272;3,50000;2912;2,00000;16075,50000;28166,35000;18.11.2023
755;18.11.2023;46;5;0;6;7;2;1;0;0,00000;0;500,00000;3;100,00000;36;10,00000;388;3,50000;3490;2,00000;19738,00000;30026,90000;21.11.2023
756;21.11.2023;47;9;9;5;0;0;4;0;0,00000;0;500,00000;1;100,00000;29;10,00000;309;3,50000;2885;2,00000;16086,00000;28171,69000;25.11.2023
757;25.11.2023;47;3;2;9;5;0;8;0;0,00000;0;500,00000;3;100,00000;42;10,00000;393;3,50000;3768;2,00000;20402,50000;30364,47000;28.11.2023
758;28.11.2023;48;7;3;9;5;0;0;0;0,00000;0;500,00000;3;100,00000;24;10,00000;262;3,50000;2759;2,00000;15368,50000;27807,20000;2.12.2023
759;2.12.2023;48;4;1;8;5;8;8;0;0,00000;0;500,00000;7;100,00000;34;10,00000;340;3,50000;3453;2,00000;19849,50000;30083,55000;5.12.2023
760;5.12.2023;49;3;2;9;7;4;0;0;0,00000;0;500,00000;0;100,00000;35;10,00000;272;3,50000;2755;2,00000;15532,50000;27890,51000;9.12.2023
761;9.12.2023;49;6;9;6;4;6;2;0;0,00000;0;500,00000;1;100,00000;38;10,00000;360;3,50000;3690;2,00000;20261,50000;30292,84000;12.12.2023
762;12.12.2023;50;9;9;0;5;5;2;0;0,00000;0;500,00000;0;100,00000;33;10,00000;292;3,50000;2936;2,00000;16504,00000;28384,03000;16.12.2023
763;16.12.2023;50;7;6;4;3;8;9;0;0,00000;0;500,00000;2;100,00000;40;10,00000;393;3,50000;3871;2,00000;21702,50000;31024,87000;19.12.2023
764;19.12.2023;51;1;8;2;3;4;6;0;0,00000;0;500,00000;5;100,00000;25;10,00000;322;3,50000;3171;2,00000;17380,00000;28829,04000;23.12.2023
765;23.12.2023;51;2;5;7;7;2;4;1;20000,00000;2;500,00000;1;100,00000;39;10,00000;453;3,50000;4310;2,00000;24137,00000;32261,60000;26.12.2023
766;26.12.2023;52;8;5;1;9;0;0;0;0,00000;1;500,00000;0;100,00000;13;10,00000;138;3,50000;1369;2,00000;7783,50000;23954,02000;30.12.2023
767;30.12.2023;52;7;7;2;7;9;9;0;0,00000;0;500,00000;5;100,00000;50;10,00000;418;3,50000;4363;2,00000;23972,50000;32178,03000;2.1.2024
768;2.1.2024;1;9;8;9;2;5;1;0;0,00000;0;500,00000;3;100,00000;14;10,00000;292;3,50000;2807;2,00000;15172,50000;27707,63000;6.1.2024
769;6.1.2024;1;6;7;7;0;2;9;0;0,00000;0;500,00000;2;100,00000;27;10,00000;343;3,50000;3512;2,00000;19422,50000;29866,63000;9.1.2024
770;9.1.2024;2;6;6;0;1;2;3;0;0,00000;0;500,00000;4;100,00000;32;10,00000;309;3,50000;3089;2,00000;16889,50000;28579,87000;13.1.2024
771;13.1.2024;2;0;8;7;2;0;8;0;0,00000;0;500,00000;2;100,00000;46;10,00000;393;3,50000;4003;2,00000;22251,50000;31303,76000;16.1.2024
772;16.1.2024;3;6;1;9;6;8;5;0;0,00000;0;500,00000;1;100,00000;24;10,00000;307;3,50000;3122;2,00000;17184,00000;28729,47000;20.1.2024
773;20.1.2024;3;5;2;4;2;9;1;0;0,00000;0;500,00000;4;100,00000;36;10,00000;422;3,50000;4018;2,00000;21953,00000;31152,12000;23.1.2024
774;23.1.2024;4;2;0;4;7;1;2;0;0,00000;0;500,00000;2;100,00000;30;10,00000;273;3,50000;2815;2,00000;16474,50000;28369,05000;27.1.2024
775;27.1.2024;4;7;8;6;4;4;0;0;0,00000;0;500,00000;3;100,00000;35;10,00000;374;3,50000;3691;2,00000;20706,00000;30518,65000;30.1.2024
776;30.1.2024;5;7;4;7;0;2;2;0;0,00000;0;500,00000;2;100,00000;35;10,00000;263;3,50000;2851;2,00000;15899,00000;28076,69000;3.2.2024
777;3.2.2024;5;7;6;5;6;7;0;0;0,00000;0;500,00000;5;100,00000;28;10,00000;344;3,50000;3553;2,00000;20744,00000;30537,95000;6.2.2024
778;6.2.2024;6;0;9;7;1;1;0;0;0,00000;0;500,00000;5;100,00000;36;10,00000;312;3,50000;2731;2,00000;15792,50000;28022,59000;10.2.2024
779;10.2.2024;6;1;7;4;7;4;4;0;0,00000;0;500,00000;3;100,00000;31;10,00000;344;3,50000;3729;2,00000;21066,50000;30701,78000;13.2.2024
780;13.2.2024;7;9;5;8;7;4;8;0;0,00000;1;500,00000;6;100,00000;21;10,00000;322;3,50000;2966;2,00000;16331,00000;28296,15000;17.2.2024
781;17.2.2024;7;3;0;0;2;0;3;0;0,00000;0;500,00000;6;100,00000;45;10,00000;357;3,50000;3880;2,00000;21823,00000;31086,08000;20.2.2024
782;20.2.2024;8;4;4;8;0;5;9;0;0,00000;0;500,00000;3;100,00000;32;10,00000;310;3,50000;2954;2,00000;16627,00000;28446,52000;24.2.2024
783;24.2.2024;8;0;6;3;8;6;6;0;0,00000;2;500,00000;3;100,00000;43;10,00000;410;3,50000;3874;2,00000;21490,00000;30916,92000;27.2.2024
784;27.2.2024;9;8;5;6;5;9;8;0;0,00000;0;500,00000;5;100,00000;19;10,00000;311;3,50000;2824;2,00000;16021,50000;28138,92000;2.3.2024
785;2.3.2024;9;7;6;7;3;7;0;0;0,00000;0;500,00000;2;100,00000;44;10,00000;390;3,50000;3673;2,00000;20884,50000;30609,33000;5.3.2024
786;5.3.2024;10;9;3;7;0;9;7;0;0,00000;0;500,00000;3;100,00000;21;10,00000;276;3,50000;2893;2,00000;15989,00000;28122,41000;9.3.2024
787;9.3.2024;10;0;9;8;4;2;9;0;0,00000;0;500,00000;2;100,00000;33;10,00000;345;3,50000;3773;2,00000;20714,50000;30522,97000;12.3.2024
788;12.3.2024;11;4;4;5;1;9;4;0;0,00000;0;500,00000;2;100,00000;24;10,00000;326;3,50000;3187;2,00000;17548,50000;28914,64000;16.3.2024
789;16.3.2024;11;6;6;2;7;7;1;0;0,00000;0;500,00000;2;100,00000;36;10,00000;403;3,50000;4217;2,00000;23417,00000;31895,84000;19.3.2024
790;19.3.2024;12;7;8;6;9;7;9;0;0,00000;0;500,00000;2;100,00000;39;10,00000;334;3,50000;3202;2,00000;17824,00000;29054,59000;23.3.2024
791;23.3.2024;12;2;1;7;8;5;1;0;0,00000;0;500,00000;6;100,00000;36;10,00000;396;3,50000;3952;2,00000;21923,50000;31137,14000;26.3.2024
792;26.3.2024;13;2;3;8;8;9;8;0;0,00000;0;500,00000;0;100,00000;29;10,00000;301;3,50000;3061;2,00000;16848,50000;28559,04000;30.3.2024
793;30.3.2024;13;9;3;8;7;5;6;0;0,00000;0;500,00000;4;100,00000;48;10,00000;383;3,50000;3711;2,00000;20676,00000;30503,41000;2.4.2024
794;2.4.2024;14;5;2;9;6;5;3;0;0,00000;2;500,00000;2;100,00000;28;10,00000;234;3,50000;2417;2,00000;13445,00000;26830,06000;6.4.2024
795;6.4.2024;14;7;4;0;1;3;0;0;0,00000;1;500,00000;4;100,00000;36;10,00000;376;3,50000;3817;2,00000;20947,50000;30641,33000;9.4.2024
796;9.4.2024;15;1;5;9;4;0;9;0;0,00000;1;500,00000;4;100,00000;23;10,00000;287;3,50000;2893;2,00000;15685,50000;27968,23000;13.4.2024
797;13.4.2024;15;3;6;3;5;2;0;0;0,00000;0;500,00000;4;100,00000;35;10,00000;382;3,50000;3788;2,00000;20965,00000;30650,22000;16.4.2024
798;16.4.2024;16;8;1;5;3;7;3;0;0,00000;2;500,00000;4;100,00000;33;10,00000;294;3,50000;3001;2,00000;16627,00000;28446,52000;20.4.2024
799;20.4.2024;16;8;2;8;5;1;7;0;0,00000;0;500,00000;3;100,00000;45;10,00000;387;3,50000;3979;2,00000;22040,00000;31196,32000;23.4.2024
800;23.4.2024;17;1;2;8;5;2;4;0;0,00000;0;500,00000;6;100,00000;21;10,00000;302;3,50000;2993;2,00000;16764,00000;28516,11000;27.4.2024
801;27.4.2024;17;3;0;0;3;7;5;0;0,00000;1;500,00000;4;100,00000;31;10,00000;350;3,50000;3972;2,00000;21689,50000;31018,27000;30.4.2024
802;30.4.2024;18;9;4;8;5;6;9;0;0,00000;0;500,00000;2;100,00000;26;10,00000;313;3,50000;2987;2,00000;16759,50000;28513,83000;4.5.2024
803;4.5.2024;18;5;8;4;0;8;1;0;0,00000;1;500,00000;4;100,00000;38;10,00000;372;3,50000;3610;2,00000;20224,50000;30274,05000;7.5.2024
804;7.5.2024;19;6;9;3;9;2;9;0;0,00000;0;500,00000;4;100,00000;29;10,00000;328;3,50000;2952;2,00000;16613,00000;28439,40000;11.5.2024
805;11.5.2024;19;5;0;6;8;0;3;0;0,00000;0;500,00000;2;100,00000;39;10,00000;371;3,50000;3789;2,00000;20887,00000;30610,60000;14.5.2024
806;14.5.2024;20;3;4;6;5;9;4;1;20000,00000;1;500,00000;4;100,00000;29;10,00000;295;3,50000;3086;2,00000;16843,50000;28556,50000;18.5.2024
807;18.5.2024;20;1;4;7;9;6;6;0;0,00000;0;500,00000;6;100,00000;42;10,00000;376;3,50000;3939;2,00000;21535,50000;30940,03000;21.5.2024
808;21.5.2024;21;4;4;3;6;6;3;0;0,00000;0;500,00000;2;100,00000;33;10,00000;302;3,50000;3083;2,00000;16668,00000;28467,34000;25.5.2024
