SPORTKA2ID;DATUM;TYZDEN;C_1;C_2;C_3;C_4;C_5;C_6;DODAT;E_1;E_2;E_3;E_4;E_5;E_6;E_7;E_8;E_9;E_10;E_11;E_12;E_13;E_14;JACKPOT2;VKLAD1;NA_VYHRY2;PREDP_SUMA2;SUMA_VYHRY2
1711;8.4.1990;14;16;30;21;36;7;11;2;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1712;15.4.1990;15;24;32;8;16;34;33;26;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1713;22.4.1990;16;35;48;37;4;32;44;41;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1714;29.4.1990;17;5;2;21;26;49;40;37;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1715;6.5.1990;18;36;30;32;46;1;17;35;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1716;13.5.1990;19;13;26;36;22;41;34;8;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1717;20.5.1990;20;35;28;42;23;27;37;47;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1718;27.5.1990;21;24;15;42;21;22;37;13;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1719;3.6.1990;22;49;20;26;12;41;28;2;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1720;10.6.1990;23;13;35;15;28;44;3;32;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1721;17.6.1990;24;9;23;24;36;8;49;35;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1722;24.6.1990;25;36;45;19;38;24;8;37;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1723;1.7.1990;26;20;41;8;36;11;17;25;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1724;8.7.1990;27;27;9;3;33;13;21;20;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1725;15.7.1990;28;6;2;8;37;40;1;38;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1726;22.7.1990;29;11;32;15;6;25;24;47;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1727;29.7.1990;30;41;16;33;5;8;49;21;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1728;5.8.1990;31;46;49;2;15;9;11;38;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1729;12.8.1990;32;20;23;32;6;39;31;1;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1730;19.8.1990;33;38;14;26;44;3;37;45;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1731;26.8.1990;34;14;20;16;33;31;6;48;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1732;2.9.1990;35;12;6;23;27;32;19;22;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1733;9.9.1990;36;13;44;31;6;19;43;11;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1734;16.9.1990;37;31;29;43;37;33;18;13;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1735;23.9.1990;38;21;9;11;6;27;38;18;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1736;30.9.1990;39;22;35;25;12;45;8;16;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1737;7.10.1990;40;23;12;1;6;21;46;34;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1738;14.10.1990;41;6;36;25;49;8;35;5;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1739;21.10.1990;42;25;16;40;37;24;41;20;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1740;28.10.1990;43;38;37;10;32;11;23;47;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1741;4.11.1990;44;46;34;31;45;32;15;4;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1742;11.11.1990;45;7;39;12;28;5;48;42;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1743;18.11.1990;46;12;18;40;1;2;29;20;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1744;25.11.1990;47;31;26;32;14;39;11;42;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1745;2.12.1990;48;25;39;23;31;36;16;47;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1746;9.12.1990;49;7;41;36;4;44;12;39;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1747;16.12.1990;50;43;38;20;33;28;19;46;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1748;23.12.1990;51;35;46;6;14;39;2;23;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1749;6.1.1991;52;36;44;32;20;13;10;39;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1750;13.1.1991;2;36;34;8;43;12;29;6;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1751;20.1.1991;3;12;34;40;29;28;20;43;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1752;27.1.1991;4;24;40;32;38;42;35;49;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1753;3.2.1991;5;5;25;4;46;8;16;21;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1754;10.2.1991;6;18;45;21;2;30;44;22;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1755;17.2.1991;7;15;10;22;39;37;3;6;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1756;24.2.1991;8;14;13;40;1;17;16;34;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1757;3.3.1991;9;36;44;9;40;45;20;28;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1758;10.3.1991;10;39;19;15;2;24;23;25;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1759;17.3.1991;11;4;45;37;3;15;29;6;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1760;24.3.1991;12;6;8;30;27;2;1;18;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1761;31.3.1991;13;6;34;23;42;27;45;21;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1762;7.4.1991;14;43;4;25;24;1;22;19;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1763;14.4.1991;15;11;3;42;20;37;41;19;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1764;21.4.1991;16;40;34;6;33;24;44;46;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1765;28.4.1991;17;31;47;35;45;20;13;46;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1766;5.5.1991;18;28;29;20;27;14;37;13;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1767;12.5.1991;19;43;25;23;31;6;27;14;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1768;19.5.1991;20;12;34;10;21;44;49;36;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1769;26.5.1991;21;44;25;4;11;26;1;3;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1770;2.6.1991;22;45;11;5;49;3;17;33;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1771;9.6.1991;23;21;40;46;11;31;22;37;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1772;16.6.1991;24;33;13;35;25;20;8;30;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1773;23.6.1991;25;25;26;18;12;16;29;17;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1774;30.6.1991;26;12;26;48;28;19;14;23;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1775;7.7.1991;27;30;13;27;19;1;23;24;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1776;14.7.1991;28;2;4;29;6;37;44;33;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1777;21.7.1991;29;46;43;21;9;39;44;24;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1778;28.7.1991;30;23;35;46;44;29;47;43;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1779;4.8.1991;31;5;8;16;41;24;18;22;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1780;11.8.1991;32;2;22;39;5;19;37;35;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1781;18.8.1991;33;17;25;37;45;41;26;3;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1782;25.8.1991;34;26;39;30;13;25;10;4;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1783;1.9.1991;35;9;19;40;6;3;12;27;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1784;8.9.1991;36;48;14;18;41;31;2;39;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1785;15.9.1991;37;34;27;48;39;3;46;47;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1786;22.9.1991;38;49;32;37;41;12;30;7;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1787;29.9.1991;39;11;19;45;41;15;23;39;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1788;6.10.1991;40;29;47;41;36;48;22;8;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1789;13.10.1991;41;34;32;11;46;9;10;38;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1790;20.10.1991;42;36;49;26;39;6;20;42;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1791;27.10.1991;43;22;20;46;29;23;39;11;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1792;3.11.1991;44;29;26;15;34;17;14;47;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1793;10.11.1991;45;17;3;19;41;9;35;36;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1794;17.11.1991;46;21;48;37;49;11;2;14;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1795;24.11.1991;47;38;44;10;3;2;6;30;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1796;1.12.1991;48;17;10;43;18;29;44;23;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1797;8.12.1991;49;3;28;35;32;37;22;18;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1798;15.12.1991;50;14;17;15;33;10;8;18;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1799;22.12.1991;51;35;17;15;33;14;49;13;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1800;5.1.1992;52;37;41;32;12;46;39;14;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1801;12.1.1992;2;49;12;46;43;38;24;2;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1802;19.1.1992;3;48;13;35;44;29;7;20;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1803;26.1.1992;4;46;45;25;27;48;31;12;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1804;2.2.1992;5;2;44;24;38;5;34;41;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1805;9.2.1992;6;11;4;26;38;7;37;34;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1806;16.2.1992;7;15;35;26;11;39;18;13;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1807;23.2.1992;8;27;8;34;29;16;32;17;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1808;1.3.1992;9;30;2;8;9;28;33;19;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1809;8.3.1992;10;6;13;41;17;48;15;46;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1810;15.3.1992;11;7;22;27;1;20;6;10;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1811;22.3.1992;12;47;5;10;26;23;4;43;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1812;29.3.1992;13;19;12;36;21;34;6;47;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1813;5.4.1992;14;44;29;42;16;26;24;17;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1814;12.4.1992;15;26;23;9;44;27;20;48;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1815;19.4.1992;16;7;39;10;19;4;41;47;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1816;26.4.1992;17;31;28;22;40;6;7;29;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1817;3.5.1992;18;2;20;44;46;19;11;47;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1818;10.5.1992;19;2;31;37;45;21;23;33;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1819;17.5.1992;20;47;21;4;7;38;37;24;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1820;24.5.1992;21;46;43;1;19;18;32;4;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1821;31.5.1992;22;5;36;43;33;23;11;17;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1822;7.6.1992;23;35;47;20;42;25;36;30;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1823;14.6.1992;24;6;46;42;39;11;23;1;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1824;21.6.1992;25;40;48;29;1;7;12;17;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1825;28.6.1992;26;2;43;23;33;27;1;22;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1826;5.7.1992;27;15;38;8;20;31;29;4;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1827;12.7.1992;28;20;29;49;33;7;40;3;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1828;19.7.1992;29;39;4;46;11;8;2;47;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1829;26.7.1992;30;49;44;32;16;38;5;6;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1830;2.8.1992;31;6;22;38;7;11;41;13;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1831;9.8.1992;32;23;26;13;36;43;29;34;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1832;16.8.1992;33;17;16;25;6;12;28;10;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1833;23.8.1992;34;22;31;45;19;44;38;39;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1834;30.8.1992;35;43;27;17;22;25;9;45;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1835;6.9.1992;36;7;42;19;37;32;24;36;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1836;13.9.1992;37;1;8;37;34;48;15;21;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1837;20.9.1992;38;3;23;2;19;44;41;18;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1838;27.9.1992;39;42;40;4;22;31;32;38;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1839;4.10.1992;40;47;3;32;35;11;38;27;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1840;11.10.1992;41;2;23;12;15;9;37;18;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1841;18.10.1992;42;15;8;26;2;1;30;5;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1842;25.10.1992;43;3;23;31;22;33;11;6;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1843;1.11.1992;44;20;30;35;38;2;29;7;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1844;8.11.1992;45;15;28;34;2;13;20;26;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1845;15.11.1992;46;13;30;29;40;33;24;4;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1846;22.11.1992;47;21;38;27;4;22;43;7;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1847;29.11.1992;48;26;16;4;34;20;33;15;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1848;6.12.1992;49;39;13;34;45;31;6;14;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1849;13.12.1992;50;3;37;4;2;24;19;47;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1850;20.12.1992;51;30;24;40;28;35;13;22;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1851;3.1.1993;52;47;44;24;22;16;27;40;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1852;10.1.1993;2;25;26;36;32;10;30;48;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1853;17.1.1993;3;37;36;20;24;34;19;31;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
1854;24.1.1993;4;48;31;43;38;15;16;9;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;-1.00;0;0.00;0;0.00;-1.00;-1.00;-1.00;0.00;0.00
