ID;Datum;Tyzden;C_1;C_2;C_3;C_4;C_5;C_6;P_1;P_2;P_3;P_4;P_5;P_6;P_7;P_8;P_9;P_10;P_11;P_12;JACKPOT;VKLAD;NA_VYHRY
3186;30.6.2023;26;9;3;2;6;8;2;0;0,00000;0;1200,00000;1;150,00000;8;30,00000;86;2,50000;962;0,50000;11899,15000;3003,00000;12985,15000
3187;1.7.2023;26;0;4;3;3;3;5;0;0,00000;0;1200,00000;0;150,00000;7;30,00000;97;2,50000;801;0,50000;12423,90000;2755,50000;13276,90000
3188;2.7.2023;26;1;2;4;4;1;1;0;0,00000;0;1200,00000;1;150,00000;7;30,00000;78;2,50000;759;0,50000;12775,50000;2572,20000;13710,00000
3189;3.7.2023;27;1;3;2;3;5;5;0;0,00000;0;1200,00000;0;150,00000;7;30,00000;89;2,50000;827;0,50000;13332,45000;2805,90000;14178,45000
3190;4.7.2023;27;8;3;1;4;6;7;0;0,00000;0;1200,00000;0;150,00000;11;30,00000;113;2,50000;907;0,50000;13733,60000;2934,30000;14799,60000
3191;5.7.2023;27;3;0;0;3;8;4;0;0,00000;0;1200,00000;1;150,00000;11;30,00000;60;2,50000;646;0,50000;13825,50000;2089,80000;14778,50000
3192;6.7.2023;27;3;3;2;2;6;7;0;0,00000;0;1200,00000;3;150,00000;9;30,00000;90;2,50000;921;0,50000;13854,45000;2868,90000;15259,95000
3193;7.7.2023;27;2;1;2;8;7;1;0;0,00000;0;1200,00000;3;150,00000;13;30,00000;91;2,50000;957;0,50000;13867,70000;3118,50000;15413,70000
3194;8.7.2023;27;6;2;6;9;1;8;0;0,00000;1;1200,00000;2;150,00000;6;30,00000;73;2,50000;841;0,50000;13010,60000;2851,80000;15293,60000
3195;9.7.2023;27;9;2;2;1;8;2;0;0,00000;0;1200,00000;2;150,00000;8;30,00000;66;2,50000;788;0,50000;13204,75000;2586,30000;14303,75000
3196;10.7.2023;28;5;3;8;6;9;5;0;0,00000;1;1200,00000;0;150,00000;4;30,00000;73;2,50000;823;0,50000;12705,55000;2829,60000;14619,55000
3197;11.7.2023;28;3;3;5;0;2;2;0;0,00000;0;1200,00000;1;150,00000;9;30,00000;87;2,50000;858;0,50000;13063,90000;2849,70000;14130,40000
3198;12.7.2023;28;1;3;7;4;3;4;0;0,00000;0;1200,00000;1;150,00000;9;30,00000;91;2,50000;873;0,50000;13425,75000;2891,70000;14509,75000
3199;13.7.2023;28;3;0;6;7;8;4;0;0,00000;0;1200,00000;0;150,00000;2;30,00000;82;2,50000;914;0,50000;14236,45000;3065,40000;14958,45000
3200;14.7.2023;28;4;7;3;9;2;9;0;0,00000;0;1200,00000;1;150,00000;10;30,00000;94;2,50000;926;0,50000;14658,80000;3140,70000;15806,80000
3201;15.7.2023;28;6;4;0;5;9;6;0;0,00000;0;1200,00000;0;150,00000;15;30,00000;93;2,50000;883;0,50000;14976,00000;2882,40000;16100,00000
3202;16.7.2023;28;4;6;1;8;3;6;0;0,00000;0;1200,00000;0;150,00000;6;30,00000;77;2,50000;820;0,50000;15510,65000;2634,30000;16293,15000
3203;17.7.2023;29;4;6;3;7;7;4;0;0,00000;0;1200,00000;1;150,00000;9;30,00000;82;2,50000;829;0,50000;15909,80000;2877,30000;16949,30000
3204;18.7.2023;29;0;8;0;1;9;3;0;0,00000;0;1200,00000;1;150,00000;9;30,00000;101;2,50000;883;0,50000;16236,10000;2880,60000;17350,10000
3205;19.7.2023;29;5;7;4;8;0;3;0;0,00000;0;1200,00000;1;150,00000;10;30,00000;93;2,50000;919;0,50000;16614,20000;3040,20000;17756,20000
3206;20.7.2023;29;0;0;0;8;7;5;0;0,00000;0;1200,00000;1;150,00000;9;30,00000;90;2,50000;947;0,50000;17045,20000;3099,00000;18163,70000
3207;21.7.2023;29;4;6;4;4;0;1;0;0,00000;0;1200,00000;1;150,00000;14;30,00000;87;2,50000;929;0,50000;17362,80000;3139,20000;18614,80000
3208;22.7.2023;29;8;6;6;2;4;6;0;0,00000;0;1200,00000;1;150,00000;9;30,00000;90;2,50000;803;0,50000;17730,95000;2829,30000;18777,45000
3209;23.7.2023;29;2;1;4;7;8;4;0;0,00000;1;1200,00000;2;150,00000;11;30,00000;77;2,50000;785;0,50000;16623,95000;2616,00000;19038,95000
3210;24.7.2023;30;6;4;5;2;5;2;0;0,00000;0;1200,00000;0;150,00000;6;30,00000;75;2,50000;850;0,50000;17253,75000;2844,60000;18046,25000
3211;25.7.2023;30;9;1;4;9;4;9;0;0,00000;0;1200,00000;1;150,00000;6;30,00000;80;2,50000;859;0,50000;17686,85000;2785,20000;18646,35000
3212;26.7.2023;30;2;3;7;7;2;9;0;0,00000;0;1200,00000;1;150,00000;9;30,00000;101;2,50000;785;0,50000;18018,50000;2793,30000;19083,50000
3213;27.7.2023;30;1;4;6;5;2;2;0;0,00000;0;1200,00000;3;150,00000;7;30,00000;101;2,50000;926;0,50000;18153,65000;3021,30000;19529,15000
3214;28.7.2023;30;4;3;3;8;5;6;0;0,00000;0;1200,00000;2;150,00000;7;30,00000;100;2,50000;903;0,50000;18443,35000;3002,40000;19654,85000
3215;29.7.2023;30;7;2;8;0;5;0;0;0,00000;0;1200,00000;0;150,00000;6;30,00000;69;2,50000;763;0,50000;19082,75000;2746,80000;19816,75000
3216;30.7.2023;30;2;2;7;3;0;0;0;0,00000;0;1200,00000;0;150,00000;2;30,00000;71;2,50000;704;0,50000;19755,80000;2525,10000;20345,30000
3217;31.7.2023;31;5;3;7;5;5;2;0;0,00000;0;1200,00000;0;150,00000;15;30,00000;61;2,50000;831;0,50000;20127,10000;2778,60000;21145,10000
3218;1.8.2023;31;8;0;4;7;6;3;0;0,00000;0;1200,00000;0;150,00000;5;30,00000;88;2,50000;848;0,50000;20720,60000;2775,00000;21514,60000
3219;2.8.2023;31;4;9;0;7;7;9;0;0,00000;0;1200,00000;1;150,00000;7;30,00000;84;2,50000;793;0,50000;21163,35000;2818,50000;22129,85000
3220;3.8.2023;31;6;7;7;9;4;0;0;0,00000;0;1200,00000;0;150,00000;11;30,00000;105;2,50000;803;0,50000;21657,05000;2975,40000;22651,05000
3221;4.8.2023;31;8;2;0;5;8;3;0;0,00000;0;1200,00000;1;150,00000;13;30,00000;99;2,50000;886;0,50000;21945,00000;3036,90000;23175,50000
3222;5.8.2023;31;8;3;8;8;9;8;0;0,00000;0;1200,00000;2;150,00000;13;30,00000;94;2,50000;806;0,50000;22003,45000;2772,90000;23331,45000
3223;6.8.2023;31;0;8;2;6;1;8;0;0,00000;0;1200,00000;1;150,00000;8;30,00000;89;2,50000;755;0,50000;22299,10000;2571,30000;23289,10000
3224;7.8.2023;32;2;6;4;6;3;5;0;0,00000;0;1200,00000;0;150,00000;10;30,00000;88;2,50000;897;0,50000;22788,45000;2915,70000;23756,95000
3225;8.8.2023;32;6;2;3;6;1;6;0;0,00000;0;1200,00000;1;150,00000;12;30,00000;75;2,50000;853;0,50000;23137,45000;2946,00000;24261,45000
3226;9.8.2023;32;3;6;3;0;5;8;0;0,00000;0;1200,00000;1;150,00000;13;30,00000;93;2,50000;863;0,50000;23392,05000;2917,20000;24596,05000
3227;10.8.2023;32;7;1;8;3;4;4;0;0,00000;0;1200,00000;1;150,00000;8;30,00000;90;2,50000;955;0,50000;23897,80000;3196,50000;24990,30000
3228;11.8.2023;32;4;9;4;2;4;7;0;0,00000;0;1200,00000;0;150,00000;11;30,00000;89;2,50000;1004;0,50000;24473,65000;3260,70000;25528,15000
3229;12.8.2023;32;7;5;6;9;0;9;0;0,00000;0;1200,00000;0;150,00000;11;30,00000;101;2,50000;897;0,50000;24931,85000;2978,40000;25962,85000
3230;13.8.2023;32;1;5;1;0;7;2;0;0,00000;0;1200,00000;0;150,00000;7;30,00000;76;2,50000;874;0,50000;25472,75000;2755,80000;26309,75000
3231;14.8.2023;33;7;9;3;0;8;2;0;0,00000;0;1200,00000;1;150,00000;6;30,00000;92;2,50000;890;0,50000;25965,50000;2995,50000;26970,50000
3232;15.8.2023;33;6;1;3;6;8;8;0;0,00000;0;1200,00000;0;150,00000;5;30,00000;85;2,50000;936;0,50000;26663,50000;3057,00000;27494,00000
3233;16.8.2023;33;5;8;5;9;1;7;0;0,00000;1;1200,00000;1;150,00000;10;30,00000;107;2,50000;940;0,50000;25790,10000;3028,20000;28177,60000
3234;17.8.2023;33;5;9;7;8;0;5;0;0,00000;0;1200,00000;1;150,00000;13;30,00000;90;2,50000;975;0,50000;26151,60000;3228,00000;27404,10000
3235;18.8.2023;33;2;1;0;6;5;1;0;0,00000;1;1200,00000;0;150,00000;10;30,00000;81;2,50000;1007;0,50000;25619,45000;3347,70000;27825,45000
3236;19.8.2023;33;1;2;8;8;0;3;0;0,00000;0;1200,00000;0;150,00000;6;30,00000;97;2,50000;911;0,50000;26257,20000;3031,50000;27135,20000
3237;20.8.2023;33;6;2;0;6;5;8;0;0,00000;0;1200,00000;0;150,00000;11;30,00000;85;2,50000;854;0,50000;26704,75000;2834,10000;27674,25000
3238;21.8.2023;34;9;8;2;2;8;8;0;0,00000;0;1200,00000;0;150,00000;9;30,00000;71;2,50000;931;0,50000;27332,55000;3081,60000;28245,55000
3239;22.8.2023;34;3;5;4;5;8;2;0;0,00000;0;1200,00000;0;150,00000;10;30,00000;86;2,50000;894;0,50000;27852,55000;2964,00000;28814,55000
3240;23.8.2023;34;2;4;3;4;9;2;0;0,00000;0;1200,00000;0;150,00000;9;30,00000;84;2,50000;858;0,50000;28415,35000;2943,60000;29324,35000
3241;24.8.2023;34;8;1;8;2;7;0;0;0,00000;0;1200,00000;1;150,00000;7;30,00000;120;2,50000;901;0,50000;28887,05000;3164,40000;29997,55000
3242;25.8.2023;34;9;2;6;3;3;8;0;0,00000;0;1200,00000;0;150,00000;9;30,00000;104;2,50000;957;0,50000;29467,05000;3177,00000;30475,55000
3243;26.8.2023;34;2;2;2;7;1;7;0;0,00000;0;1200,00000;0;150,00000;13;30,00000;94;2,50000;915;0,50000;29828,60000;2888,10000;30911,10000
3244;27.8.2023;34;7;1;7;6;3;7;0;0,00000;0;1200,00000;3;150,00000;9;30,00000;102;2,50000;827;0,50000;29790,85000;2701,50000;31179,35000
3245;28.8.2023;35;5;9;7;2;8;7;0;0,00000;0;1200,00000;0;150,00000;8;30,00000;96;2,50000;949;0,50000;30402,05000;3131,40000;31356,55000
3246;29.8.2023;35;8;4;9;7;0;4;0;0,00000;0;1200,00000;0;150,00000;10;30,00000;62;2,50000;657;0,50000;30694,20000;2151,30000;31477,70000
3247;30.8.2023;35;0;1;4;8;9;8;0;0,00000;0;1200,00000;1;150,00000;9;30,00000;75;2,50000;853;0,50000;31099,00000;2877,60000;32133,00000
3248;31.8.2023;35;4;1;7;6;4;7;0;0,00000;0;1200,00000;3;150,00000;9;30,00000;105;2,50000;1055;0,50000;31252,35000;3326,70000;32762,35000
3249;1.9.2023;35;5;7;7;0;8;5;0;0,00000;0;1200,00000;1;150,00000;4;30,00000;70;2,50000;727;0,50000;31639,50000;2391,30000;32448,00000
3250;2.9.2023;35;9;0;5;9;4;5;0;0,00000;0;1200,00000;0;150,00000;12;30,00000;85;2,50000;829;0,50000;32044,65000;2784,30000;33031,65000
3251;3.9.2023;35;6;8;2;7;5;0;0;0,00000;0;1200,00000;2;150,00000;3;30,00000;79;2,50000;763;0,50000;32367,75000;2584,20000;33336,75000
3252;4.9.2023;36;9;4;9;7;9;3;0;0,00000;0;1200,00000;2;150,00000;14;30,00000;90;2,50000;909;0,50000;32450,70000;2964,90000;33850,20000
3253;5.9.2023;36;4;5;8;0;8;4;0;0,00000;0;1200,00000;1;150,00000;14;30,00000;85;2,50000;844;0,50000;32708,40000;2924,40000;33912,90000
3254;6.9.2023;36;7;8;9;3;8;9;0;0,00000;0;1200,00000;0;150,00000;10;30,00000;78;2,50000;849;0,50000;33239,70000;2901,60000;34159,20000
3255;7.9.2023;36;0;7;8;5;7;5;0;0,00000;0;1200,00000;3;150,00000;6;30,00000;95;2,50000;902;0,50000;33458,70000;3075,00000;34777,20000
3256;8.9.2023;36;2;4;3;8;8;9;0;0,00000;0;1200,00000;1;150,00000;11;30,00000;96;2,50000;936;0,50000;33861,15000;3180,90000;35049,15000
3257;9.9.2023;36;4;7;3;1;3;7;0;0,00000;1;1200,00000;3;150,00000;5;30,00000;102;2,50000;899;0,50000;32817,05000;2920,80000;35321,55000
3258;10.9.2023;36;4;5;9;4;0;2;0;0,00000;0;1200,00000;0;150,00000;3;30,00000;93;2,50000;814;0,50000;33468,90000;2762,70000;34198,40000
3259;11.9.2023;37;9;9;8;0;6;0;0;0,00000;0;1200,00000;4;150,00000;6;30,00000;88;2,50000;945;0,50000;33516,05000;3039,30000;34988,55000
3260;12.9.2023;37;9;2;7;3;6;0;0;0,00000;1;1200,00000;2;150,00000;9;30,00000;93;2,50000;853;0,50000;32562,15000;2950,20000;34991,15000
3261;13.9.2023;37;1;4;1;7;2;6;0;0,00000;0;1200,00000;4;150,00000;8;30,00000;71;2,50000;996;0,50000;32550,10000;3006,90000;34065,60000
3262;14.9.2023;37;4;0;9;9;4;1;0;0,00000;0;1200,00000;4;150,00000;12;30,00000;119;2,50000;1018;0,50000;32536,95000;3506,70000;34303,45000
3263;15.9.2023;37;5;5;3;8;8;6;0;0,00000;0;1200,00000;1;150,00000;8;30,00000;73;2,50000;770;0,50000;32803,45000;2448,00000;33760,95000
3264;16.9.2023;37;8;2;7;5;1;6;0;0,00000;0;1200,00000;3;150,00000;10;30,00000;75;2,50000;890;0,50000;32886,60000;2931,30000;34269,10000
3265;17.9.2023;37;0;9;1;3;9;9;0;0,00000;0;1200,00000;2;150,00000;11;30,00000;84;2,50000;782;0,50000;33026,60000;2742,00000;34257,60000
3266;18.9.2023;38;5;2;1;6;5;6;0;0,00000;0;1200,00000;2;150,00000;7;30,00000;85;2,50000;866;0,50000;33399,00000;3055,80000;34554,50000
3267;19.9.2023;38;8;8;2;8;1;3;0;0,00000;0;1200,00000;0;150,00000;14;30,00000;93;2,50000;930;0,50000;33843,00000;3123,00000;34960,50000
3268;20.9.2023;38;7;9;9;8;0;9;0;0,00000;0;1200,00000;0;150,00000;6;30,00000;96;2,50000;874;0,50000;34516,45000;3060,90000;35373,45000
3269;21.9.2023;38;1;4;5;3;3;9;0;0,00000;0;1200,00000;0;150,00000;11;30,00000;94;2,50000;942;0,50000;35112,00000;3263,10000;36148,00000
3270;22.9.2023;38;1;0;6;6;8;9;0;0,00000;0;1200,00000;1;150,00000;5;30,00000;103;2,50000;997;0,50000;35705,25000;3298,50000;36761,25000
3271;23.9.2023;38;6;6;0;6;4;4;0;0,00000;0;1200,00000;0;150,00000;6;30,00000;76;2,50000;916;0,50000;36354,60000;2954,70000;37182,60000
3272;24.9.2023;38;3;9;6;9;9;1;0;0,00000;0;1200,00000;1;150,00000;4;30,00000;68;2,50000;829;0,50000;36870,50000;2740,80000;37725,00000
3273;25.9.2023;39;9;3;6;6;6;4;0;0,00000;0;1200,00000;0;150,00000;6;30,00000;77;2,50000;926;0,50000;37538,75000;3007,50000;38374,25000
3274;26.9.2023;39;6;9;6;7;4;5;0;0,00000;0;1200,00000;2;150,00000;8;30,00000;89;2,50000;887;0,50000;37792,40000;2919,30000;38998,40000
3275;27.9.2023;39;0;5;5;6;6;8;0;0,00000;0;1200,00000;5;150,00000;10;30,00000;74;2,50000;831;0,50000;37590,45000;2897,10000;39240,95000
3276;28.9.2023;39;7;1;5;0;1;7;0;0,00000;0;1200,00000;1;150,00000;13;30,00000;99;2,50000;1025;0,50000;37845,50000;3110,10000;39145,50000
3277;29.9.2023;39;2;2;9;7;8;6;0;0,00000;0;1200,00000;1;150,00000;8;30,00000;85;2,50000;944;0,50000;38318,85000;3095,70000;39393,35000
3278;30.9.2023;39;6;2;4;0;1;8;0;0,00000;0;1200,00000;0;150,00000;7;30,00000;76;2,50000;836;0,50000;38949,25000;2896,80000;39767,25000
3279;1.10.2023;39;6;3;4;3;6;0;0;0,00000;0;1200,00000;1;150,00000;4;30,00000;96;2,50000;785;0,50000;39383,70000;2673,90000;40286,20000
3280;2.10.2023;40;3;4;6;8;7;3;0;0,00000;0;1200,00000;0;150,00000;6;30,00000;93;2,50000;856;0,50000;40022,65000;2958,90000;40863,15000
3281;3.10.2023;40;7;5;1;3;9;4;0;0,00000;0;1200,00000;1;150,00000;8;30,00000;89;2,50000;889;0,50000;40404,45000;2877,60000;41461,45000
3282;4.10.2023;40;9;9;3;8;7;8;0;0,00000;0;1200,00000;0;150,00000;13;30,00000;88;2,50000;891;0,50000;40790,90000;2883,90000;41846,40000
3283;5.10.2023;40;0;5;6;6;4;9;0;0,00000;0;1200,00000;2;150,00000;8;30,00000;112;2,50000;927;0,50000;41072,65000;3130,50000;42356,15000
3284;6.10.2023;40;0;1;6;0;5;5;0;0,00000;0;1200,00000;2;150,00000;5;30,00000;93;2,50000;918;0,50000;41513,20000;3164,10000;42654,70000
3285;7.10.2023;40;8;8;7;9;2;7;0;0,00000;0;1200,00000;1;150,00000;6;30,00000;90;2,50000;897;0,50000;41949,10000;2878,80000;42952,60000
3286;8.10.2023;40;0;3;2;4;0;8;0;0,00000;0;1200,00000;2;150,00000;9;30,00000;85;2,50000;830;0,50000;42091,70000;2680,20000;43289,20000
3287;9.10.2023;41;7;6;9;9;6;6;0;0,00000;0;1200,00000;0;150,00000;3;30,00000;103;2,50000;919;0,50000;42783,20000;2997,00000;43590,20000
3288;10.10.2023;41;1;2;2;4;0;4;0;0,00000;0;1200,00000;1;150,00000;7;30,00000;81;2,50000;910;0,50000;43278,90000;3026,40000;44296,40000
3289;11.10.2023;41;1;3;3;3;6;9;0;0,00000;0;1200,00000;0;150,00000;6;30,00000;91;2,50000;858;0,50000;43947,50000;3010,20000;44784,00000
3290;12.10.2023;41;1;1;3;9;7;3;0;0,00000;0;1200,00000;0;150,00000;4;30,00000;82;2,50000;950;0,50000;44769,75000;3244,50000;45569,75000
3291;13.10.2023;41;1;9;5;9;6;0;0;0,00000;0;1200,00000;1;150,00000;10;30,00000;104;2,50000;997;0,50000;45290,60000;3458,70000;46499,10000
3292;14.10.2023;41;7;9;8;7;1;8;0;0,00000;0;1200,00000;0;150,00000;9;30,00000;92;2,50000;965;0,50000;45849,05000;3081,90000;46831,55000
3293;15.10.2023;41;9;5;5;2;2;0;0;0,00000;0;1200,00000;0;150,00000;8;30,00000;86;2,50000;828;0,50000;46412,40000;2864,70000;47281,40000
3294;16.10.2023;42;8;6;8;5;3;4;0;0,00000;0;1200,00000;1;150,00000;14;30,00000;90;2,50000;936;0,50000;46738,95000;3179,10000;48001,95000
3295;17.10.2023;42;8;2;0;7;9;3;0;0,00000;0;1200,00000;0;150,00000;14;30,00000;82;2,50000;877;0,50000;47195,10000;3039,30000;48258,60000
3296;18.10.2023;42;8;0;6;0;1;8;0;0,00000;0;1200,00000;0;150,00000;8;30,00000;102;2,50000;947;0,50000;47786,45000;3119,70000;48754,95000
3297;19.10.2023;42;0;6;9;4;6;0;0;0,00000;0;1200,00000;0;150,00000;10;30,00000;93;2,50000;953;0,50000;48423,70000;3292,50000;49432,70000
3298;20.10.2023;42;9;7;1;1;2;0;0;0,00000;0;1200,00000;0;150,00000;10;30,00000;107;2,50000;996;0,50000;49024,85000;3333,30000;50090,35000
3299;21.10.2023;42;8;8;1;9;7;6;0;0,00000;1;1200,00000;0;150,00000;9;30,00000;102;2,50000;933;0,50000;48343,85000;3021,00000;50535,35000
3300;22.10.2023;42;0;1;7;8;5;1;0;0,00000;0;1200,00000;1;150,00000;7;30,00000;81;2,50000;858;0,50000;48753,50000;2802,30000;49745,00000
3301;23.10.2023;43;4;5;9;4;1;5;0;0,00000;0;1200,00000;1;150,00000;8;30,00000;89;2,50000;931;0,50000;49215,25000;3079,50000;50293,25000
3302;24.10.2023;43;3;6;1;2;6;2;0;0,00000;0;1200,00000;0;150,00000;5;30,00000;97;2,50000;890;0,50000;49924,40000;3093,30000;50761,90000
3303;25.10.2023;43;9;9;2;6;8;2;0;0,00000;0;1200,00000;0;150,00000;8;30,00000;108;2,50000;852;0,50000;50504,45000;3032,10000;51440,45000
3304;26.10.2023;43;1;0;4;2;8;9;0;0,00000;0;1200,00000;1;150,00000;7;30,00000;74;2,50000;980;0,50000;51080,00000;3221,10000;52115,00000
3305;27.10.2023;43;9;7;4;7;2;3;0;0,00000;0;1200,00000;0;150,00000;4;30,00000;123;2,50000;957;0,50000;51751,85000;3155,70000;52657,85000
3306;28.10.2023;43;3;7;8;2;6;4;0;0,00000;1;1200,00000;1;150,00000;5;30,00000;82;2,50000;910;0,50000;51093,50000;3003,30000;53253,50000
3307;29.10.2023;43;1;3;2;0;1;7;0;0,00000;0;1200,00000;1;150,00000;6;30,00000;89;2,50000;858;0,50000;51517,35000;2810,70000;52498,85000
3308;30.10.2023;44;2;2;3;2;5;4;0;0,00000;0;1200,00000;2;150,00000;14;30,00000;92;2,50000;945;0,50000;51620,65000;3051,60000;53043,15000
3309;31.10.2023;44;4;8;1;2;4;9;0;0,00000;0;1200,00000;2;150,00000;13;30,00000;94;2,50000;898;0,50000;51836,50000;3179,70000;53210,50000
3310;1.11.2023;44;2;4;6;3;5;8;0;0,00000;0;1200,00000;3;150,00000;7;30,00000;55;2,50000;715;0,50000;51815,05000;2267,10000;52970,05000
3311;2.11.2023;44;9;9;1;6;6;0;0;0,00000;1;1200,00000;1;150,00000;13;30,00000;101;2,50000;901;0,50000;50943,00000;3141,90000;53386,00000
3312;3.11.2023;44;0;7;9;5;8;1;0;0,00000;0;1200,00000;0;150,00000;11;30,00000;98;2,50000;1029;0,50000;51520,75000;3334,50000;52610,25000
3313;4.11.2023;44;6;4;6;1;6;6;0;0,00000;0;1200,00000;0;150,00000;7;30,00000;101;2,50000;936;0,50000;52160,45000;3140,40000;53090,95000
3314;5.11.2023;44;5;8;1;3;1;5;0;0,00000;0;1200,00000;3;150,00000;5;30,00000;86;2,50000;826;0,50000;52339,15000;2813,40000;53567,15000
3315;6.11.2023;45;8;7;0;4;1;3;0;0,00000;1;1200,00000;0;150,00000;13;30,00000;85;2,50000;950;0,50000;51606,50000;3089,70000;53884,00000
3316;7.11.2023;45;0;8;4;2;7;2;0;0,00000;1;1200,00000;0;150,00000;7;30,00000;106;2,50000;939;0,50000;50996,20000;3068,40000;53140,70000
3317;8.11.2023;45;4;1;5;7;0;0;0;0,00000;0;1200,00000;0;150,00000;8;30,00000;88;2,50000;941;0,50000;51626,15000;3120,90000;52556,65000
3318;9.11.2023;45;8;7;5;5;0;9;0;0,00000;1;1200,00000;3;150,00000;9;30,00000;87;2,50000;1011;0,50000;50661,80000;3357,30000;53304,80000
3319;10.11.2023;45;3;6;3;8;6;0;0;0,00000;0;1200,00000;0;150,00000;12;30,00000;100;2,50000;1043;0,50000;51259,50000;3458,40000;52391,00000
3320;11.11.2023;45;2;0;4;8;5;6;0;0,00000;0;1200,00000;1;150,00000;11;30,00000;76;2,50000;963;0,50000;51741,05000;3266,10000;52892,55000
3321;12.11.2023;45;6;2;9;8;9;0;0;0,00000;0;1200,00000;2;150,00000;7;30,00000;88;2,50000;863;0,50000;52044,75000;2930,40000;53206,25000
3322;13.11.2023;46;8;3;0;3;4;5;1;52711,65000;0;1200,00000;0;150,00000;9;30,00000;98;2,50000;941;0,50000;0,00000;3304,80000;53697,15000
3323;14.11.2023;46;9;9;8;4;9;9;0;0,00000;0;1200,00000;2;150,00000;11;30,00000;79;2,50000;944;0,50000;291,10000;3181,20000;1590,60000
3324;15.11.2023;46;1;0;7;5;4;1;0;0,00000;1;1200,00000;1;150,00000;5;30,00000;88;2,50000;953;0,50000;0,00000;3143,10000;1862,65000
3325;16.11.2023;46;7;9;4;1;0;7;0;0,00000;1;1200,00000;4;150,00000;11;30,00000;110;2,50000;1148;0,50000;0,00000;3696,00000;1848,00000
3326;17.11.2023;46;1;9;5;8;4;8;0;0,00000;0;1200,00000;0;150,00000;7;30,00000;76;2,50000;769;0,50000;500,40000;2569,80000;1284,90000
3327;18.11.2023;46;6;4;6;5;3;3;0;0,00000;0;1200,00000;1;150,00000;7;30,00000;92;2,50000;919;0,50000;953,15000;3004,50000;2002,65000
3328;19.11.2023;46;7;8;5;4;2;1;0;0,00000;1;1200,00000;2;150,00000;4;30,00000;76;2,50000;861;0,50000;126,40000;2827,50000;2366,90000
3329;20.11.2023;47;1;0;5;8;3;5;0;0,00000;0;1200,00000;1;150,00000;9;30,00000;90;2,50000;918;0,50000;609,70000;3174,60000;1713,70000
3330;21.11.2023;47;0;4;9;4;2;1;0;0,00000;0;1200,00000;0;150,00000;9;30,00000;74;2,50000;962;0,50000;1241,35000;3135,30000;2177,35000
3331;22.11.2023;47;2;2;6;6;2;0;0;0,00000;0;1200,00000;2;150,00000;7;30,00000;97;2,50000;938;0,50000;1579,40000;3119,10000;2800,90000
3332;23.11.2023;47;5;1;5;9;2;2;0;0,00000;0;1200,00000;1;150,00000;7;30,00000;98;2,50000;1019;0,50000;2130,05000;3330,30000;3244,55000
3333;24.11.2023;47;4;4;8;4;3;9;0;0,00000;0;1200,00000;0;150,00000;8;30,00000;117;2,50000;974;0,50000;2796,40000;3371,70000;3815,90000
3334;25.11.2023;47;4;5;7;5;9;5;0;0,00000;0;1200,00000;0;150,00000;8;30,00000;88;2,50000;907;0,50000;3425,35000;3084,90000;4338,85000
3335;26.11.2023;47;1;1;0;2;2;1;0;0,00000;0;1200,00000;0;150,00000;10;30,00000;83;2,50000;832;0,50000;3930,00000;2856,30000;4853,50000
3336;27.11.2023;48;7;1;5;5;5;0;0;0,00000;0;1200,00000;2;150,00000;8;30,00000;95;2,50000;942;0,50000;4246,75000;3130,50000;5495,25000
3337;28.11.2023;48;5;9;9;4;6;1;0;0,00000;0;1200,00000;0;150,00000;7;30,00000;105;2,50000;863;0,50000;4826,85000;2968,20000;5730,85000
3338;29.11.2023;48;7;0;9;2;0;0;0;0,00000;0;1200,00000;0;150,00000;12;30,00000;85;2,50000;875;0,50000;5327,20000;3020,70000;6337,20000
3339;30.11.2023;48;7;8;0;1;0;2;0;0,00000;0;1200,00000;1;150,00000;12;30,00000;91;2,50000;947;0,50000;5688,20000;3144,00000;6899,20000
3340;1.12.2023;48;4;1;8;1;2;3;0;0,00000;0;1200,00000;0;150,00000;13;30,00000;95;2,50000;1009;0,50000;6172,15000;3231,90000;7304,15000
3341;2.12.2023;48;2;3;3;7;9;5;0;0,00000;0;1200,00000;1;150,00000;4;30,00000;108;2,50000;925;0,50000;6669,35000;2999,40000;7671,85000
3342;3.12.2023;48;9;5;9;0;6;4;0;0,00000;0;1200,00000;0;150,00000;13;30,00000;88;2,50000;818;0,50000;7023,00000;2745,30000;8042,00000
3343;4.12.2023;49;4;0;6;5;3;3;0;0,00000;0;1200,00000;0;150,00000;10;30,00000;90;2,50000;923;0,50000;7545,35000;3017,70000;8531,85000
3344;5.12.2023;49;5;6;9;2;0;9;0;0,00000;0;1200,00000;3;150,00000;7;30,00000;92;2,50000;889;0,50000;7733,65000;3045,60000;9068,15000
3345;6.12.2023;49;4;2;5;0;8;0;0;0,00000;0;1200,00000;1;150,00000;7;30,00000;85;2,50000;894;0,50000;8196,00000;2963,70000;9215,50000
3346;7.12.2023;49;4;6;9;0;9;1;0;0,00000;0;1200,00000;0;150,00000;10;30,00000;101;2,50000;944;0,50000;8761,50000;3180,00000;9786,00000
3347;8.12.2023;49;7;6;8;9;2;5;0;0,00000;0;1200,00000;1;150,00000;13;30,00000;105;2,50000;977;0,50000;9136,25000;3331,50000;10427,25000
3348;9.12.2023;49;9;6;4;3;9;7;0;0,00000;0;1200,00000;1;150,00000;4;30,00000;92;2,50000;942;0,50000;9693,30000;3056,10000;10664,30000
