ID;Datum;Tyzden;SumaVklady;SumaVyhry;SumaJackpot;Cislo1;Cislo2;Cislo3;Cislo4;Cislo5;Cislo6;Cislo7;DoplnkoveCislo;Pocet1;Vyhra1;Pocet2;Vyhra2;Pocet3;Vyhra3;Pocet4;Vyhra4;Pocet5;Vyhra5;Pocet6;Vyhra6;Pocet7;Vyhra7;Pocet8;Vyhra8;Pocet9;Vyhra9;Pocet10;Vyhra10;DatumNasled;SumaVyhryNasled;Suma1CenaNasled
101;7.4.2006;14;97145,32298;1082793,00272;1046910,80794;20;18;3;7;11;15;28;1;0;0,00000;0;0,00000;0;0,00000;2;1214,29994;12;202,38332;78;31,13590;184;18,45582;1094;5,87532;1295;5,87532;2014;5,54338;14.4.2006;1095399,32284;1055566,62020
102;14.4.2006;15;88919,86988;1091370,74288;1056764,45595;31;9;22;17;3;29;13;4;0;0,00000;0;0,00000;1;1778,39740;2;1111,49837;13;170,98188;76;29,24384;274;11,35232;1055;5,47700;1589;4,44799;2459;4,14924;21.4.2006;1105357,49851;1065524,79586
103;21.4.2006;16;98961,69422;1106245,30306;1069694,71553;6;9;17;1;28;26;3;2;0;0,00000;0;0,00000;0;0,00000;5;494,78855;21;117,80522;84;29,44301;256;13,50992;1064;6,04129;1610;4,91270;3076;3,68452;28.4.2006;1118635,06606;1078802,36341
104;28.4.2006;17;98761,20295;1119075,31700;1083085,37476;35;2;21;14;24;29;23;2;0;0,00000;0;0,00000;1;1975,20414;0;0,00000;14;176,35929;60;41,12727;182;18,98692;812;7,90015;1386;5,67616;2628;4,31521;5.5.2006;1131912,63361;1091084,11339
105;5.5.2006;18;98154,41811;1132162,58381;1095943,40437;21;32;26;8;11;5;10;3;0;0,00000;0;0,00000;0;0,00000;2;1226,91363;23;106,68526;60;40,89491;331;10,35650;975;6,53920;1976;3,95008;3197;3,51856;12.5.2006;1145190,20116;1105357,49851
106;12.5.2006;19;97880,90022;1144883,85448;1108759,37728;8;32;7;20;3;25;29;1;0;0,00000;0;0,00000;0;0,00000;1;2447,02251;12;203,91024;66;37,04441;232;14,73810;982;6,47281;1269;6,14087;2086;5,37741;19.5.2006;1143862,44440;1116975,37011
107;19.5.2006;20;101804,42143;1159661,58800;1120058,52088;35;33;24;17;21;13;9;5;0;0,00000;0;0,00000;3;763,52652;3;763,52652;30;84,81046;119;21,37688;348;10,22373;1538;4,54757;1875;4,54757;2387;4,54757;26.5.2006;1168425,94437;1128593,24172
108;26.5.2006;21;98240,72230;1169178,88203;1132875,98752;34;15;3;23;4;21;35;5;0;0,00000;0;0,00000;0;0,00000;1;2456,01806;14;175,42986;68;36,11498;226;15,20281;923;6,90434;1380;5,67616;2195;5,14506;2.6.2006;1185022,90380;1141870,80927
109;2.6.2006;22;98004,38160;1181878,17832;1145738,36553;16;24;31;14;5;26;2;1;0;0,00000;0;0,00000;0;0,00000;5;490,00863;15;163,31408;70;34,98639;198;17,29403;1045;6,37323;1175;6,37323;2380;4,71354;9.6.2006;1194981,07947;1155148,37682
110;9.6.2006;23;100955,98486;1196216,35796;1158926,17672;22;7;29;4;15;5;24;3;0;0,00000;0;0,00000;0;0,00000;1;2523,89962;10;252,37337;45;56,06453;267;13,21118;900;7,26947;1924;4,18243;3361;3,45217;16.6.2006;1211578,03890;1171745,33625
111;16.6.2006;24;102785,63367;1210318,99356;1172390,95798;32;9;12;2;31;1;7;5;0;0,00000;0;0,00000;0;0,00000;2;1284,80382;10;256,95413;68;37,77468;196;18,32304;1060;6,27365;1508;5,44380;2230;5,27783;23.6.2006;1221536,21457;1180707,69435
112;23.6.2006;25;99308,23873;1222045,07734;1187819,98938;32;5;18;8;3;9;25;3;0;0,00000;0;0,00000;0;0,00000;0;0,00000;25;99,28301;64;38,77050;383;9,06194;1120;5,74255;2251;3,95008;2650;3,95008;30.6.2006;1238133,17400;1194981,07947
113;30.6.2006;26;94144,59271;1234892,28573;1200633,27358;2;15;28;5;16;31;6;4;0;0,00000;1;1882,89185;0;0,00000;0;0,00000;13;181,03963;51;46,13955;191;17,22764;822;7,43544;1505;4,97909;3182;3,38578;7.7.2006;1251410,74155;1208258,64702
114;7.7.2006;27;92931,02304;1247098,78510;1210886,47680;9;20;21;2;8;26;3;2;0;0,00000;0;0,00000;1;2090,91814;1;2090,91814;17;136,65936;50;46,43829;242;13,41034;827;7,30266;1587;4,68034;2512;4,24882;14.7.2006;1244771,95778;1218216,82268
115;14.7.2006;28;95998,14114;1258885,54737;1223520,18190;15;9;24;14;21;19;27;1;0;0,00000;0;0,00000;0;0,00000;2;1199,96017;18;133,30678;57;42,08989;234;14,33977;1151;5,60977;1316;5,60977;2378;4,61395;21.7.2006;1258049,52533;1228174,99834
116;21.7.2006;29;96727,07960;1271883,72170;1236132,67609;30;17;31;2;16;26;34;1;0;0,00000;0;0,00000;0;0,00000;2;1209,08849;14;172,70796;65;37,17719;189;17,89152;1088;6,40643;1097;6,40643;2463;4,51437;28.7.2006;1284604,66043;1243776,14021
117;28.7.2006;30;94540,26422;1283402,80821;1250882,39395;11;4;33;18;16;17;6;1;0;0,00000;0;0,00000;0;0,00000;0;0,00000;17;139,01613;59;40,03187;181;18,25666;1021;6,14087;1205;6,14087;2000;5,41061;4.8.2006;1301201,61986;1261368,91721
118;4.8.2006;31;95781,71679;1298773,25234;1263394,41014;22;24;26;8;4;10;7;5;0;0,00000;0;0,00000;0;0,00000;2;1197,27146;17;140,84180;73;32,79559;237;14,14061;1115;5,57658;1498;5,11186;2248;4,87951;11.8.2006;1314479,18741;1271327,09288
119;11.8.2006;32;101018,38943;1313903,60486;1276624,34442;22;7;33;19;14;12;26;2;0;0,00000;0;0,00000;0;0,00000;2;1262,72987;14;180,37576;59;42,78696;261;13,54312;1036;6,30684;1660;4,84631;2459;4,71354;18.8.2006;1327756,75496;1286928,23475
120;18.8.2006;33;100723,62743;1326986,15814;1289792,67078;28;17;33;3;18;26;6;5;0;0,00000;0;0,00000;0;0,00000;2;1259,04534;21;119,89643;99;25,42654;256;13,74228;1271;5,47700;1388;5,47700;2218;5,21145;25.8.2006;1341034,32251;1301201,61986
121;25.8.2006;34;100077,00989;1339831,17573;1305352,65219;1;13;20;28;12;17;10;2;0;0,00000;0;0,00000;0;0,00000;0;0,00000;16;156,34336;57;43,88236;194;18,02430;859;7,56821;1486;5,37741;2662;4,31521;1.9.2006;1354311,89006;1314479,18741
122;1.9.2006;35;84983,07110;1347844,18774;1316433,94410;12;10;15;2;11;7;18;4;0;0,00000;0;0,00000;0;0,00000;1;2124,57678;15;141,63845;55;38,60453;192;15,46837;869;6,34004;1347;5,04548;2245;4,34840;8.9.2006;1367589,45761;1326097,05902
123;8.9.2006;36;97568,87738;1365218,38279;1329266,28162;33;17;18;34;23;20;13;3;0;0,00000;0;0,00000;0;0,00000;3;813,05185;29;84,08020;69;35,31833;369;9,22791;970;6,50601;2178;3,55175;3585;3,12023;15.9.2006;1377547,63327;1337714,93062
124;15.9.2006;37;88914,55885;1373723,56104;1343104,52765;15;24;30;13;3;27;32;1;0;0,00000;0;0,00000;0;0,00000;0;0,00000;15;148,17765;85;26,12361;209;14,87088;987;5,84213;1318;5,37741;2167;4,71354;22.9.2006;1390825,20082;1350992,49817
125;22.9.2006;38;99382,59311;1392795,82421;1358568,18031;20;2;6;26;16;18;15;4;0;0,00000;0;0,00000;0;0,00000;0;0,00000;12;207,03047;71;34,98639;231;15,03685;907;7,10350;1429;5,54338;3128;3,65133;29.9.2006;1407422,16026;1367589,45761
126;29.9.2006;39;95100,57757;1406118,46910;1373364,93394;12;15;20;26;14;23;5;4;0;0,00000;0;0,00000;0;0,00000;0;0,00000;10;237,73485;47;50,55434;191;17,42681;795;7,76738;1298;5,84213;2673;4,08285;6.10.2006;1424019,11970;1387505,80894
127;6.10.2006;40;95694,08484;1421211,97637;1385963,85182;33;23;7;11;21;4;2;3;0;0,00000;0;0,00000;0;0,00000;4;598,08803;35;68,34628;100;23,89962;462;7,23627;1221;5,07867;2242;3,68452;2787;3,68452;13.10.2006;1433977,29536;1394144,59271
128;13.10.2006;41;104644,49313;1438286,09839;1399631,74666;4;22;8;28;26;10;33;5;0;0,00000;0;0,00000;0;0,00000;6;436,00212;17;153,88701;82;31,89936;253;14,47255;1095;6,20726;1535;5,44380;2696;4,44799;20.10.2006;1450574,25480;1410741,55215
129;20.10.2006;42;99758,34827;1449510,92080;1412702,81484;25;12;13;17;9;27;26;4;0;0,00000;0;0,00000;0;0,00000;2;1246,96276;28;89,05928;102;24,43072;321;10,85441;1349;4,71354;1869;4,71354;2265;4,71354;27.10.2006;1463851,82235;1424019,11970
130;27.10.2006;43;98076,08046;1461740,85508;1423587,43278;1;10;6;13;33;22;3;3;0;0,00000;0;0,00000;1;1961,49505;4;612,95891;43;56,99396;81;30,23966;407;8,43126;1096;5,80894;2124;3,68452;3218;3,48536;3.11.2006;1473809,99801;1433977,29536
131;3.11.2006;44;94954,52433;1471064,69495;1436023,89962;2;29;21;27;8;20;15;3;0;0,00000;0;0,00000;0;0,00000;2;1186,91496;8;296,72044;36;65,92312;196;16,92890;662;9,29430;1550;4,87951;3247;3,35259;10.11.2006;1470090,12149;1444395,27319
132;10.11.2006;45;104663,08172;1488355,44048;1447609,73910;35;8;26;34;23;13;19;4;0;0,00000;0;0,00000;1;2354,90938;1;2354,90938;16;163,51324;92;28,41399;285;12,84605;1219;5,57658;1750;4,77992;2714;4,41479;17.11.2006;1500365,13311;1460532,43046
133;17.11.2006;46;95476,33274;1495347,90546;1462517,69236;9;3;18;8;2;33;6;5;0;0,00000;0;0,00000;0;0,00000;0;0,00000;31;76,97670;94;25,36015;270;12,34814;1272;5,11186;1458;5,11186;2107;5,11186;24.11.2006;1497045,74122;1470490,60612
134;24.11.2006;47;109967,46996;1517501,42734;1474786,19797;22;18;9;30;25;19;2;2;0;0,00000;0;0,00000;1;2199,32948;2;1374,59337;24;114,51902;52;52,84472;314;12,24856;1078;6,60559;1968;4,44799;3049;4,11605;1.12.2006;1530239,66009;1483768,17367
135;1.12.2006;48;107918,74129;1528745,56861;1488946,95612;8;10;33;3;26;28;2;2;0;0,00000;0;0,00000;0;0,00000;3;899,32284;26;103,76419;110;24,49711;334;11,28593;1333;5,24464;1748;4,91270;2568;4,81312;8.12.2006;1543517,22764;1500365,13311
136;8.12.2006;49;112973,51125;1545433,71174;1506577,77335;20;1;21;28;16;25;15;1;0;0,00000;0;0,00000;0;0,00000;0;0,00000;9;313,81531;46;61,37556;179;22,07396;802;9,12833;1369;6,57240;3169;4,08285;15.12.2006;1545433,71174;1516745,36945
137;15.12.2006;50;120983,86776;1567069,70723;1525396,50136;21;25;30;2;22;4;12;3;0;0,00000;0;0,00000;0;0,00000;0;0,00000;24;126,00412;85;35,55069;341;12,41453;1032;7,60141;2202;4,38160;4602;3,02065;22.12.2006;1586669,32218;1536878,44387
138;22.12.2006;51;130952,66547;1590872,83410;1539930,49193;1;9;16;21;27;34;30;3;0;0,00000;0;0,00000;2;1309,50010;4;818,42926;10;327,35843;55;59,51670;341;13,41034;1084;7,83376;2300;4,54757;4257;3,51856;29.12.2006;1606585,67350;1556794,79519
139;29.12.2006;52;133873,73033;1606867,35710;1557413,09832;23;14;25;33;20;12;27;2;0;0,00000;0;0,00000;0;0,00000;2;1673,40503;22;152,12773;90;37,17719;360;13,01202;1205;7,20308;2143;4,97909;3407;4,51437;5.1.2007;1626502,02483;1570072,36274
140;5.1.2007;1;130543,71639;1622684,95652;1574474,80582;24;14;1;12;18;31;3;4;0;0,00000;0;0,00000;0;0,00000;3;1087,86430;22;148,34362;89;36,64609;364;12,54730;1322;6,40643;2123;4,91270;3884;3,85049;12.1.2007;1639779,59238;1586669,32218
141;12.1.2007;2;138686,84857;1643818,23010;1589926,54186;25;8;7;24;12;10;29;5;0;0,00000;0;0,00000;2;1560,21377;2;1560,21377;21;165,07336;79;43,88236;346;14,00783;1421;6,34004;2265;4,87951;3240;4,87951;19.1.2007;1643818,23010;1595769,56782
142;19.1.2007;3;140711,67762;1660282,38067;1605605,15833;11;18;23;30;20;28;22;4;0;0,00000;0;0,00000;1;2814,21364;4;879,43969;20;175,86138;59;59,61628;262;18,78776;1141;7,99973;2047;5,47700;4063;3,95008;26.1.2007;1676292,90314;1623182,63294
143;26.1.2007;4;137656,50933;1674433,41300;1623610,13742;25;14;19;16;32;33;30;2;0;0,00000;0;0,00000;0;0,00000;4;860,35318;22;156,40975;77;44,67901;318;15,13643;1154;7,73418;2166;5,07867;4024;3,91688;2.2.2007;1692889,86258;1636460,20049
144;2.2.2007;5;148105,95499;1697663,11492;1643081,62385;20;29;15;6;12;22;21;4;0;0,00000;0;0,00000;0;0,00000;1;3702,64887;23;160,95731;64;57,82381;253;20,48065;1040;9,22791;1870;6,30684;4390;3,85049;9.2.2007;1716125,60579;1656376,55182
145;9.2.2007;6;154054,30525;1720108,77647;1663221,56941;26;4;18;10;1;28;5;1;0;0,00000;0;0,00000;0;0,00000;2;1925,67882;22;175,03153;101;38,10662;368;14,63852;1614;6,17407;2403;5,11186;3555;4,97909;16.2.2007;1797288,62112;1677086,43696
146;16.2.2007;7;162267,80854;1744355,47368;1684390,49326;28;27;18;35;23;6;32;1;0;0,00000;0;0,00000;0;0,00000;6;676,09374;24;169,02343;132;30,70437;305;18,58859;1780;6,20726;2004;6,20726;3769;4,94589;23.2.2007;1842262,49751;1699528,64635
147;23.2.2007;8;172945,62836;1770863,30744;1703575,64894;14;15;4;7;10;16;20;5;0;0,00000;0;0,00000;1;3458,90593;4;1080,89358;26;166,26834;99;43,65000;330;18,32304;1559;7,20308;2199;6,27365;4416;4,48118;2.3.2007;1792471,61920;1726083,78145
148;2.3.2007;9;172297,68306;1789724,49047;1722652,26051;15;11;17;26;30;21;29;2;0;0,00000;0;0,00000;1;3445,92711;2;2153,72104;32;134,60134;119;36,18137;419;14,37297;1661;6,73837;2580;5,31103;5184;3,81730;9.3.2007;1809068,57864;1739361,34900
149;9.3.2007;10;179487,48589;1812396,00345;1746008,09932;7;12;5;14;24;3;25;1;0;0,00000;0;0,00000;0;0,00000;4;1121,78849;35;128,19491;142;31,56742;434;14,47255;2327;5,41061;2680;5,41061;3615;5,41061;16.3.2007;1837283,40968;1765916,48410
150;16.3.2007;11;185909,84532;1838963,02197;1770318,46246;18;33;6;20;25;22;15;3;0;0,00000;0;0,00000;0;0,00000;3;1549,22658;46;101,00910;98;47,40092;573;11,35232;1602;7,53502;3684;4,01646;7303;2,92106;23.3.2007;1865498,24072;1789152,22731
151;23.3.2007;12;188765,85010;1864701,38751;1791331,24212;3;20;1;21;34;2;14;2;0;0,00000;0;0,00000;2;1887,63858;3;1573,02662;28;168,52553;77;61,27597;371;17,79194;1422;8,59722;2759;5,44380;5004;4,31521;30.3.2007;1885414,59205;1809068,57864
152;30.3.2007;13;174892,11976;1878777,30200;1810709,58640;1;14;3;8;11;6;23;3;0;0,00000;0;0,00000;1;3497,84240;3;1457,41220;30;145,72130;99;44,14791;568;10,75483;1739;6,50601;3450;4,04966;5596;3,58494;6.4.2007;1898692,15960;1825665,53807
153;6.4.2007;14;161844,25413;1891631,71347;1831954,35836;33;20;34;15;16;9;30;4;0;0,00000;0;0,00000;0;0,00000;3;1348,70212;20;202,28374;76;53,20985;373;15,16962;1306;8,03293;2733;4,71354;4647;3,98327;13.4.2007;1911969,72715;1842262,49751
154;13.4.2007;15;190163,97796;1927036,34734;1856755,02888;14;8;4;26;29;12;16;5;0;0,00000;0;0,00000;0;0,00000;5;950,80661;28;169,78690;147;32,33088;476;13,97464;2039;6,04129;2759;5,51019;5531;3,95008;20.4.2007;1951802,42979;1875456,41638
155;20.4.2007;16;183133,50594;1948321,78185;1877029,87453;13;8;26;24;6;30;33;3;0;0,00000;0;0,00000;2;1831,30850;5;915,65425;46;99,51537;132;34,65445;641;9,99137;1828;6,50601;3665;3,98327;6026;3,48536;27.4.2007;1966739,69329;1892053,37582
156;27.4.2007;17;176291,57538;1965175,66222;1899997,34449;4;24;9;25;35;13;10;1;0;0,00000;0;0,00000;0;0,00000;6;734,54823;40;110,17062;182;24,19837;500;12,31494;2563;4,97909;2677;4,97909;3959;4,97909;4.5.2007;1988315,74056;1915289,11903
157;4.5.2007;18;171313,81531;1985654,25214;1918967,76870;34;19;13;35;6;16;20;1;0;0,00000;0;0,00000;1;3426,27631;3;1427,60406;18;237,93401;94;45,54206;317;18,88734;1491;7,43544;2061;6,63878;3772;5,21145;11.5.2007;2004912,69999;1935205,47036
158;11.5.2007;19;180140,74222;2009038,13981;1938854,47786;18;25;22;32;7;6;23;1;0;0,00000;0;0,00000;1;3602,80157;2;2251,74268;21;214,43272;98;45,94038;318;19,81677;1913;6,34004;2202;6,34004;3520;5,87532;18.5.2007;2121091,41605;1955121,82168
159;18.5.2007;20;184285,99881;2030997,47726;1959230,46538;35;23;1;32;13;7;26;5;0;0,00000;0;0,00000;1;3685,71998;5;921,42999;31;148,60917;175;26,32278;445;14,47255;2055;5,94171;2433;5,94171;4306;4,91270;25.5.2007;2051384,18642;1975038,17301
160;25.5.2007;21;176129,58906;2047295,25991;1978796,55447;14;20;18;13;23;11;12;3;0;0,00000;0;0,00000;1;3962,88920;1;3962,88920;21;209,65279;70;62,90248;421;14,63852;1383;8,26529;3208;4,38160;5270;3,81730;1.6.2007;2044188,97298;1994089,05928
161;1.6.2007;22;177987,12076;2067790,11485;1994908,84950;34;4;7;9;11;25;21;5;0;0,00000;1;3559,71586;2;1779,85793;4;1112,39461;47;94,66906;206;21,57605;477;13,04521;2796;5,07867;2685;5,07867;3615;5,07867;8.6.2007;2084578,10529;2011551,48377
162;8.6.2007;23;182651,53024;2086234,61462;2015262,79626;3;4;35;10;5;24;28;3;0;0,00000;0;0,00000;1;4109,63951;1;4109,63951;29;157,43876;111;41,12727;507;12,58050;1720;6,87114;3541;4,11605;5462;3,81730;15.6.2007;2107813,84850;2031467,83509
163;15.6.2007;24;185289,78291;2107907,68771;2035764,05762;30;17;18;7;33;9;21;2;0;0,00000;0;0,00000;1;3705,76910;7;661,72077;66;70,17194;191;24,23156;647;9,99137;2521;4,74673;3814;4,18243;4821;4,18243;22.6.2007;2107907,68771;2052440,11817
164;22.6.2007;25;186828,65299;2129178,38412;2056382,06201;18;12;13;4;27;28;7;5;0;0,00000;0;0,00000;1;3736,57306;3;1556,89438;28;166,79944;146;31,96574;410;15,93308;2319;5,27783;2873;5,27783;4001;5,27783;29.6.2007;2150965,94304;2074752,70530
165;29.6.2007;26;185277,83310;2149020,97856;2076991,33639;7;8;4;22;24;15;13;3;0;0,00000;0;0,00000;1;3705,53675;7;661,68758;31;149,40583;141;32,82879;534;12,11578;1750;6,87114;3819;3,85049;5815;3,65133;6.7.2007;2170882,29436;2094536,28095
166;6.7.2007;27;189039,36799;2171511,02038;2097915,25593;14;34;2;16;3;5;8;5;0;0,00000;0;0,00000;2;2126,66799;2;2126,66799;17;277,99907;129;36,61289;403;16,39780;2130;5,87532;2520;5,87532;4480;4,84631;13.7.2007;2171511,02038;2114928,79904
167;13.7.2007;28;218822,27976;2207326,39580;2122083,68187;25;14;8;29;15;17;24;2;0;0,00000;0;0,00000;1;4923,48802;1;4923,48802;24;227,90945;103;53,11027;450;16,99529;1845;7,70099;3157;5,54338;6249;4,01646;20.7.2007;2230631,34834;2141007,76738
168;20.7.2007;29;197584,81046;2220876,08710;2143974,14194;30;23;24;11;8;1;10;3;0;0,00000;0;0,00000;2;2222,79758;2;2222,79758;26;189,96880;96;51,45057;535;12,91243;1632;7,86696;3651;4,31521;6493;3,48536;27.7.2007;2243908,91589;2157604,72681
169;27.7.2007;30;203466,77289;2245707,52838;2166451,10536;3;28;30;13;23;29;1;1;0;0,00000;0;0,00000;1;4577,97252;1;4577,97252;26;195,61176;99;51,35099;419;16,99529;1687;7,83376;2654;6,10768;5032;4,64715;3.8.2007;0,00000;0,00000
170;3.8.2007;31;214175,13112;2273538,67092;2194374,02908;3;20;25;18;15;16;31;1;0;0,00000;0;0,00000;0;0,00000;1;5354,37828;28;191,19697;122;43,88236;402;18,62179;2131;6,80475;2427;6,80475;4844;5,07867;10.8.2007;0,00000;0,00000
171;10.8.2007;32;214230,89690;2301489,47753;2222480,88030;13;35;2;22;11;20;5;3;0;0,00000;0;0,00000;0;0,00000;5;1071,13457;44;121,72210;147;36,41373;657;11,38551;2020;6,87114;3982;4,28202;7246;3,38578;17.8.2007;0,00000;0,00000
172;17.8.2007;33;212334,86025;2328648,31043;2245990,97125;3;34;22;18;10;12;23;3;0;0,00000;0;0,00000;2;2123,34860;8;663,54644;43;123,44818;147;36,08179;684;10,85441;2178;6,30684;4112;4,11605;6871;3,55175;24.8.2007;0,00000;0,00000
173;24.8.2007;34;202805,55002;2347393,74627;2268505,67616;6;35;4;32;21;31;17;5;0;0,00000;0;0,00000;1;4056,09772;2;2535,05278;35;144,85826;136;37,27677;438;16,19863;2070;6,34004;2841;5,70935;4719;4,91270;31.8.2007;0,00000;0,00000
174;31.8.2007;35;192293,69979;2364652,52606;2289881,92923;27;7;14;18;22;28;24;4;0;0,00000;0;0,00000;4;1442,17619;2;1442,17619;44;109,24119;125;38,43856;576;11,68426;1931;6,47281;3631;4,21563;5657;3,88369;7.9.2007;0,00000;0,00000
175;7.9.2007;36;185883,29018;2382823,57432;2314342,36208;27;24;11;23;9;35;8;5;0;0,00000;0;0,00000;0;0,00000;3;1549,02742;21;221,27066;151;30,77076;516;12,58050;2691;5,21145;2967;5,21145;3562;5,21145;14.9.2007;0,00000;0,00000
176;14.9.2007;37;178146,45157;2403415,58786;2337678,68287;12;2;7;25;26;34;23;1;0;0,00000;0;0,00000;0;0,00000;7;636,22784;33;134,93328;172;25,89126;396;15,73392;2296;5,27783;2572;5,27783;3950;5,17825;21.9.2007;0,00000;0,00000
177;21.9.2007;38;174671,71214;2425014,53894;2357024,99502;4;3;20;11;7;21;12;1;0;0,00000;0;0,00000;3;1164,47587;6;727,77667;28;155,94503;148;29,47620;447;13,67589;2162;5,57658;2678;5,57658;3281;5,57658;28.9.2007;0,00000;0,00000
178;28.9.2007;39;164251,47713;2439150,73359;2378477,85966;11;16;6;9;17;26;12;5;0;0,00000;0;0,00000;0;0,00000;3;1368,75124;20;205,30439;160;25,65890;390;14,73810;2029;5,54338;2259;5,54338;3685;5,11186;5.10.2007;0,00000;0,00000
179;5.10.2007;40;156946,15946;2456950,93939;2395828,42063;9;32;7;16;29;12;26;1;0;0,00000;0;0,00000;3;1046,30552;12;326,96010;38;103,23309;174;22,53867;316;17,36042;1849;5,77574;2081;5,77574;3395;5,31103;12.10.2007;0,00000;0,00000
180;12.10.2007;41;159156,87446;2475406,85786;2416632,44374;14;1;25;7;18;2;22;4;0;0,00000;0;0,00000;0;0,00000;1;3978,92186;19;209,38724;89;44,67901;367;15,16962;1458;7,07030;2322;5,47700;4581;3,98327;19.10.2007;0,00000;0,00000
181;19.10.2007;42;156731,06287;2494997,97517;2437256,12428;27;5;17;12;33;18;22;2;0;0,00000;0;0,00000;0;0,00000;4;979,55255;35;111,92989;129;30,37244;488;11,21954;1838;5,51019;3057;4,28202;4039;4,28202;26.10.2007;0,00000;0,00000
182;26.10.2007;43;149716,52393;2512114,38624;2453849,20003;11;20;9;5;32;8;27;3;0;0,00000;0;0,00000;2;1497,14532;3;1247,62663;41;91,28328;119;31,43464;619;8,46445;1534;6,34004;3737;3,28620;5112;3,28620;2.11.2007;0,00000;0,00000
183;2.11.2007;44;145118,50229;2526408,45117;2469894,67570;4;3;33;11;32;15;23;3;0;0,00000;0;0,00000;2;1632,57651;2;1632,57651;31;117,00856;91;39,86590;503;10,09095;1437;6,53920;3017;4,01646;4018;4,01646;9.11.2007;0,00000;0,00000
184;9.11.2007;45;153140,80860;2546465,08000;2490023,89962;24;15;20;12;14;13;34;4;0;0,00000;0;0,00000;0;0,00000;2;1914,26011;15;255,22804;57;67,15130;326;16,43099;1204;8,26529;2293;5,31103;4279;4,08285;16.11.2007;0,00000;0,00000
185;16.11.2007;46;164961,82699;2572504,81312;2511622,55195;22;24;8;35;27;7;21;5;0;0,00000;0;0,00000;0;0,00000;1;4124,04567;28;147,28142;120;34,35571;442;13,04521;1731;6,17407;2883;4,84631;3732;4,84631;23.11.2007;0,00000;0,00000
186;23.11.2007;47;175068,71141;2599156,90765;2534563,56635;29;15;32;19;30;34;20;4;0;0,00000;0;0,00000;0;0,00000;3;1458,90593;30;145,88727;108;40,49658;361;16,96209;1505;7,53502;2465;5,67616;5335;3,75091;30.11.2007;0,00000;0,00000
187;30.11.2007;48;171811,72409;2620469,42840;2557046,86981;16;8;6;4;17;15;13;3;0;0,00000;0;0,00000;0;0,00000;3;1431,75330;22;195,21344;88;48,79506;402;14,93726;1416;7,86696;3309;4,14924;5642;3,48536;7.12.2007;0,00000;0,00000
188;7.12.2007;49;177298,01500;2645695,87732;2576825,66554;24;34;27;25;17;7;35;2;0;0,00000;0;0,00000;2;1772,95359;4;1108,11259;39;113,62278;145;30,53841;515;12,01620;2187;5,24464;3350;4,34840;4555;4,34840;14.12.2007;0,00000;0,00000
189;14.12.2007;50;185423,88634;2669537,60871;2597354,07953;6;24;16;18;28;2;17;3;0;0,00000;0;0,00000;1;3708,45781;2;2317,79858;25;185,42123;97;47,76605;483;13,41034;1696;7,10350;3332;4,44799;6331;3,35259;21.12.2007;0,00000;0,00000
190;21.12.2007;51;193241,71812;2693974,93859;2622628,89199;2;19;23;24;22;5;31;4;0;0,00000;0;0,00000;0;0,00000;2;2415,52148;24;201,28792;108;44,71221;505;13,37715;1922;6,50601;3064;5,04548;5052;4,38160;28.12.2007;0,00000;0,00000
191;28.12.2007;52;186107,68107;2715682,73252;2643287,79128;7;35;32;29;14;11;21;1;0;0,00000;0;0,00000;3;1240,68911;8;581,55746;57;81,62385;154;30,20647;548;11,88342;2162;5,57658;3028;4,91270;4712;4,51437;4.1.2008;0,00000;0,00000
192;4.1.2008;1;174269,40185;2730422,49220;2662537,54232;2;5;12;32;7;3;23;5;0;0,00000;0;0,00000;3;1161,78716;6;726,11698;28;155,57990;186;23,40171;484;12,58050;2354;4,97909;2847;4,97909;3886;4,97909;11.1.2008;0,00000;0,00000
193;11.1.2008;2;183960,69840;2754517,89152;2686486,12494;26;34;28;23;13;31;20;5;0;0,00000;0;0,00000;0;0,00000;1;4599,01746;20;229,93428;133;34,55487;326;19,75038;1897;6,50601;2200;6,50601;4550;4,64715;18.1.2008;0,00000;0,00000
194;18.1.2008;3;187581,49107;2780276,87048;2707396,70052;27;22;32;18;30;10;12;3;0;0,00000;0;0,00000;1;3751,60991;2;2344,75204;52;90,15468;154;30,43882;707;9,26110;2022;6,00810;3784;3,95008;6865;3,12023;25.1.2008;0,00000;0,00000
